0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.0127070491e-08,-4.09482638927e-08,-6.23736097209e-08,-7.1180158291e-08,-6.99420681514e-08,-6.1769865877e-08,-4.91277574494e-08,-3.37756718042e-08,-1.69319691042e-08,5.70805232612e-10,1.81729398758e-08,3.55099867217e-08,5.23589406424e-08,6.8599699502e-08,8.41865315143e-08,9.91263785126e-08,1.13462060933e-07,1.27259159325e-07,1.40595756518e-07,1.53554466479e-07,1.66216323521e-07,1.78656199236e-07,1.90939476935e-07,2.03119757343e-07,2.15237402464e-07,2.27318751154e-07,2.39375862667e-07,2.51406664777e-07,2.6339540174e-07,2.75313294788e-07,2.87119344157e-07,2.98761216771e-07,3.10176177644e-07,3.21292035488e-07,3.32028084027e-07,3.42296029811e-07,3.52000904942e-07,3.61041969047e-07,3.69313609057e-07,3.76706248083e-07,3.83107275886e-07,3.88402013552e-07,3.9247472394e-07,3.95209677678e-07,3.96492282088e-07,3.96210277539e-07,3.94255002695e-07,3.90522726921e-07,3.84916044926e-07,3.77345325684e-07,3.67730204718e-07,3.56001106118e-07,3.42100778132e-07,3.25985823859e-07,3.0762820647e-07,2.87016706507e-07,2.64158307144e-07,2.39079481858e-07,2.11827357774e-07,1.82470727017e-07,1.51100877828e-07,1.17832216959e-07,8.28026550404e-08,4.61737273286e-08,8.13042350839e-09,-3.11192978648e-08,-7.13453320115e-08,-1.1229660597e-07,-1.53702626188e-07,-1.95275404727e-07,-2.36711767026e-07,-2.77696037162e-07,-3.17903088551e-07,-3.57001739343e-07,-3.94658462311e-07,-4.30541369166e-07,-4.64324419096e-07,-4.95691791253e-07,-5.24342351278e-07,-5.49994133097e-07,-5.72388749629e-07,-5.91295640111e-07,-6.06516057922e-07,-6.17886701485e-07,-6.25282892381e-07,-6.28621209474e-07,-6.27861495824e-07,-6.23008166423e-07,-6.14110759238e-07,-6.01263689428e-07,-5.84605186437e-07,-5.64315415447e-07,-5.4061380763e-07,-5.13755647098e-07,-4.84027985469e-07,-4.51744976837e-07,-4.17242745803e-07,-3.80873918461e-07,-3.43001960662e-07,-3.03995478774e-07,-2.64222645342e-07,-2.24045915974e-07,-1.83817204967e-07,-1.43873685826e-07,-1.04534379866e-07,-6.60976921477e-08,-2.884005011e-08,6.9842027708e-09,4.11415071278e-08,7.34162289309e-08,1.03606083746e-07,1.3151567579e-07,1.5694796713e-07,1.7969346808e-07,1.99516905932e-07,2.16141084554e-07,2.29227595305e-07,2.38353999218e-07,2.42987145885e-07,2.42452685749e-07,2.35902430911e-07,2.22286770072e-07,2.00357236713e-07,1.68778910154e-07,1.26589383674e-07,7.46597007228e-08,1.98017188972e-08,-1.50225043431e-08,0
0,-5.12941710725e-08,-1.42853143933e-07,-1.99959829646e-07,-2.21221870221e-07,-2.13039534811e-07,-1.83054053435e-07,-1.37947522224e-07,-8.29748820677e-08,-2.20728670475e-08,4.1895375762e-08,1.06903242757e-07,1.71565348617e-07,2.3498385213e-07,2.96628468708e-07,3.56242249272e-07,4.13766979139e-07,4.69283752774e-07,5.22965546061e-07,5.75039473691e-07,6.25756995125e-07,6.75370715547e-07,7.24116687413e-07,7.72201299794e-07,8.19791976322e-07,8.67011006758e-07,9.13931923621e-07,9.605779109e-07,1.00692180067e-06,1.05288727756e-06,1.09835097153e-06,1.14314517619e-06,1.18706098331e-06,1.22985167284e-06,1.27123624202e-06,1.31090299594e-06,1.348513155e-06,1.38370446184e-06,1.41609479139e-06,1.44528578315e-06,1.47086652453e-06,1.4924173188e-06,1.50951357199e-06,1.52172982977e-06,1.5286439892e-06,1.52984170252e-06,1.5249209801e-06,1.51349698955e-06,1.49520703731e-06,1.46971570819e-06,1.43672012857e-06,1.3959553093e-06,1.34719951563e-06,1.29027960397e-06,1.2250762583e-06,1.15152905303e-06,1.06964126434e-06,9.79484347733e-07,8.81201996265e-07,7.75013691855e-07,6.61217660547e-07,5.40193142485e-07,4.12401888297e-07,2.78388795898e-07,1.38781605556e-07,-5.7104233497e-09,-1.54298922929e-07,-3.0611997411e-07,-4.60238858099e-07,-6.15656035527e-07,-7.71314370088e-07,-9.26107593888e-07,-1.07888998943e-06,-1.22848723833e-06,-1.37370835963e-06,-1.51335863179e-06,-1.64625336169e-06,-1.77123233343e-06,-1.88717473856e-06,-1.99301436016e-06,-2.08775475603e-06,-2.17048416304e-06,-2.2403898261e-06,-2.2967714436e-06,-2.33905341645e-06,-2.36679559219e-06,-2.37970220951e-06,-2.37762877226e-06,-2.36058661643e-06,-2.3287449776e-06,-2.2824304205e-06,-2.22212355377e-06,-2.14845302228e-06,-2.06218684227e-06,-1.96422122088e-06,-1.85556707737e-06,-1.73733455664e-06,-1.61071589457e-06,-1.47696705581e-06,-1.33738861733e-06,-1.19330641546e-06,-1.046052505e-06,-8.9694700065e-07,-7.47281382133e-07,-5.98303847374e-07,-4.51207292976e-07,-3.07120490639e-07,-1.67103013494e-07,-3.21444493348e-08,9.68315805377e-08,2.18958097156e-07,3.33409655427e-07,4.39380997616e-07,5.36059051418e-07,6.22587916778e-07,6.98026600897e-07,7.61299490209e-07,8.1114001993e-07,8.46028997671e-07,8.6413118861e-07,8.63238519978e-07,8.40738955022e-07,7.93654446482e-07,7.18846911887e-07,6.13615824213e-07,4.7718073463e-07,3.14089410034e-07,1.41601679873e-07,4.79904655202e-09,0
0,-1.14360644638e-07,-2.8099946492e-07,-3.75726589534e-07,-4.04527117503e-07,-3.79391610915e-07,-3.13220780485e-07,-2.17558916079e-07,-1.01884739383e-07,2.63930808125e-08,1.61681570796e-07,2.99889748629e-07,4.3813223707e-07,5.74473046907e-07,7.07711580513e-07,8.37206231454e-07,9.62729712203e-07,1.08435077952e-06,1.20233795352e-06,1.3170816801e-06,1.42903205832e-06,1.53864975476e-06,1.64636809604e-06,1.75256460744e-06,1.85754048275e-06,1.96150664854e-06,2.06457524115e-06,2.16675545529e-06,2.26795285482e-06,2.36797136145e-06,2.46651725723e-06,2.56320464993e-06,2.65756195818e-06,2.74903907143e-06,2.83701492984e-06,2.92080534752e-06,2.9996709701e-06,3.07282531278e-06,3.13944286804e-06,3.19866730338e-06,3.24961978972e-06,3.29140751099e-06,3.32313240674e-06,3.3439001936e-06,3.35282969962e-06,3.34906252948e-06,3.33177305991e-06,3.30017874419e-06,3.25355068425e-06,3.19122440848e-06,3.11261077454e-06,3.01720689917e-06,2.9046070014e-06,2.77451303249e-06,2.6267449545e-06,2.46125052052e-06,2.27811440217e-06,2.07756650526e-06,1.85998931079e-06,1.6259240775e-06,1.37607574229e-06,1.11131635771e-06,8.32686909921e-07,5.41397367731e-07,2.38824822777e-07,-7.34904067239e-08,-3.93850820429e-07,-7.20410020916e-07,-1.05118330863e-06,-1.38406063007e-06,-1.7168218914e-06,-2.04715461383e-06,-2.3726738665e-06,-2.69094436772e-06,-2.9995045969e-06,-3.29589270689e-06,-3.57767397257e-06,-3.84246945522e-06,-4.08798550736e-06,-4.31204368913e-06,-4.51261061815e-06,-4.68782723195e-06,-4.83603690787e-06,-4.95581186223e-06,-5.04597724061e-06,-5.10563231689e-06,-5.13416824153e-06,-5.13128182057e-06,-5.09698486727e-06,-5.03160874734e-06,-4.93580383585e-06,-4.81053371737e-06,-4.65706408805e-06,-4.47694645582e-06,-4.27199687911e-06,-4.04427013069e-06,-3.79602981721e-06,-3.52971512224e-06,-3.24790496678e-06,-2.95328049223e-06,-2.64858686515e-06,-2.33659548185e-06,-2.02006770154e-06,-1.70172127202e-06,-1.38420062808e-06,-1.07005224047e-06,-7.61706175214e-07,-4.61464989989e-07,-1.71501046956e-07,1.06136741128e-07,3.69505796295e-07,6.16741566042e-07,8.46017345032e-07,1.05549177692e-06,1.24324393191e-06,1.40719642015e-06,1.54502796216e-06,1.65407853428e-06,1.73125330273e-06,1.77293735278e-06,1.77494428952e-06,1.73254321198e-06,1.6406501806e-06,1.4943503849e-06,1.29006728296e-06,1.02796233345e-06,7.16586449942e-07,3.81426634055e-07,7.96744615422e-08,0
0,-1.86675632715e-07,-4.31690084193e-07,-5.58575344411e-07,-5.84456205484e-07,-5.28786428471e-07,-4.10486124317e-07,-2.46319882176e-07,-5.0278979585e-08,1.66443237126e-07,3.95192227335e-07,6.29490588702e-07,8.64664789396e-07,1.09749970455e-06,1.32593444879e-06,1.54880129615e-06,1.76560484253e-06,1.97633713559e-06,2.18132438021e-06,2.38110116603e-06,2.57630860091e-06,2.76761314466e-06,2.95564328758e-06,3.14094151386e-06,3.32392924422e-06,3.50488267958e-06,3.683917679e-06,3.86098200717e-06,4.03585348333e-06,4.20814275564e-06,4.37729961195e-06,4.54262191783e-06,4.70326644278e-06,4.85826099422e-06,5.00651742174e-06,5.14684518095e-06,5.27796525421e-06,5.39852431422e-06,5.50710908554e-06,5.60226090903e-06,5.68249054659e-06,5.74629327923e-06,5.79216435394e-06,5.81861482508e-06,5.8241878175e-06,5.80747521413e-06,5.76713474117e-06,5.70190739367e-06,5.61063511305e-06,5.4922785981e-06,5.3459351043e-06,5.17085606123e-06,4.96646431788e-06,4.73237080829e-06,4.4683904169e-06,4.17455681318e-06,3.85113601918e-06,3.49863847013e-06,3.11782932824e-06,2.70973681228e-06,2.27565831081e-06,1.81716405442e-06,1.33609813326e-06,8.34576659479e-07,3.1498289071e-07,-2.20040848387e-07,-7.67604585437e-07,-1.32458556942e-06,-1.88764666468e-06,-2.45325830791e-06,-3.01772402117e-06,-3.57720942293e-06,-4.12777462163e-06,-4.66540981241e-06,-5.18607382872e-06,-5.685735326e-06,-6.16041619701e-06,-6.60623673809e-06,-7.0194620055e-06,-7.39654872341e-06,-7.73419203192e-06,-8.0293712995e-06,-8.27939417142e-06,-8.48193798833e-06,-8.63508769064e-06,-8.73736932743e-06,-8.78777831674e-06,-8.78580165932e-06,-8.73143339074e-06,-8.6251826692e-06,-8.46807403561e-06,-8.2616395485e-06,-8.00790268393e-06,-7.70935409725e-06,-7.36891956228e-06,-6.98992062934e-06,-6.57602876911e-06,-6.13121398825e-06,-5.65968910847e-06,-5.16585108734e-06,-4.65422091978e-06,-4.12938379498e-06,-3.59593129327e-06,-3.05840747022e-06,-2.52126071623e-06,-1.98880328698e-06,-1.46518037395e-06,-9.54350523918e-07,-4.60079120186e-07,1.40535016707e-08,4.64627924826e-07,8.88344400823e-07,1.28196375142e-06,1.64223024949e-06,1.96577713162e-06,2.24901666686e-06,2.48801872742e-06,2.67838511015e-06,2.81513239011e-06,2.89260552964e-06,2.90446077454e-06,2.8437846197e-06,2.70346414558e-06,2.47700535242e-06,2.16012617656e-06,1.75364218465e-06,1.26840365439e-06,7.33249439841e-07,2.06874077527e-07,0
0,-2.57732194493e-07,-5.74006648005e-07,-7.21412641309e-07,-7.29722120616e-07,-6.27095134777e-07,-4.39117024734e-07,-1.88039196859e-07,1.07520023932e-07,4.32496280465e-07,7.75072040245e-07,1.12626423816e-06,1.47948514972e-06,1.83011954447e-06,2.17513853465e-06,2.51275773829e-06,2.84214077468e-06,3.16314599507e-06,3.47611304688e-06,3.78168544482e-06,4.08066529493e-06,4.37389645582e-06,4.66217262243e-06,4.94616704046e-06,5.22638079079e-06,5.50310682011e-06,5.77640713782e-06,6.04610084836e-06,6.31176094374e-06,6.57271803724e-06,6.82806947512e-06,7.07669251206e-06,7.31726047339e-06,7.54826104951e-06,7.7680160691e-06,7.9747022758e-06,8.1663727851e-06,8.34097902249e-06,8.49639304059e-06,8.63043018301e-06,8.74087210696e-06,8.82549019876e-06,8.88206941925e-06,8.9084326025e-06,8.9024652064e-06,8.86214047978e-06,8.7855449723e-06,8.67090427275e-06,8.51660882162e-06,8.32123960648e-06,8.08359351589e-06,7.80270809919e-06,7.47788545747e-06,7.10871497402e-06,6.69509458154e-06,6.2372502571e-06,5.73575343459e-06,5.19153602685e-06,4.60590275616e-06,3.98054050091e-06,3.31752437873e-06,2.61932030118e-06,1.88878375258e-06,1.12915456642e-06,3.44047495809e-07,-4.62561597745e-07,-1.28635408154e-06,-2.12269152088e-06,-2.96664334536e-06,-3.81301923213e-06,-4.65640617138e-06,-5.49121011632e-06,-6.31170204981e-06,-7.1120682211e-06,-7.88646422007e-06,-8.62907246372e-06,-9.33416257063e-06,-9.99615399724e-06,-1.06096802057e-05,-1.11696535309e-05,-1.16713298178e-05,-1.21103718111e-05,-1.24829102064e-05,-1.27856012167e-05,-1.3015679472e-05,-1.31710050706e-05,-1.32501036219e-05,-1.32521981852e-05,-1.31772321101e-05,-1.30258819183e-05,-1.27995595478e-05,-1.25004034906e-05,-1.21312586042e-05,-1.16956446474e-05,-1.11977138916e-05,-1.06421984622e-05,-1.0034348382e-05,-9.379861596e-06,-8.68480755184e-06,-7.95554618701e-06,-7.19864441388e-06,-6.42079240148e-06,-5.62872212051e-06,-4.82913074803e-06,-4.02861158431e-06,-3.23359515921e-06,-2.4503031712e-06,-1.68471780719e-06,-9.42568827086e-07,-2.29340550191e-07,4.49699472001e-07,1.0894488071e-06,1.68489492215e-06,2.23101678376e-06,2.72266509083e-06,3.15442504583e-06,3.52046871544e-06,3.81440885248e-06,4.02917355776e-06,4.15693297601e-06,4.18912786027e-06,4.11667899746e-06,3.93050102581e-06,3.62250910197e-06,3.18739373082e-06,2.62553687803e-06,1.94750940151e-06,1.18052260605e-06,3.76800758495e-07,0
0,-3.19679057937e-07,-6.90490696365e-07,-8.40867284917e-07,-8.13131347456e-07,-6.44591417286e-07,-3.67838330952e-07,-1.07492841955e-08,4.03421404495e-07,8.55778256261e-07,1.33138055962e-06,1.81875990179e-06,2.30941289137e-06,2.79730577032e-06,3.27841253192e-06,3.75029746091e-06,4.21174625446e-06,4.66244592073e-06,5.10271145704e-06,5.53325615772e-06,5.95500184385e-06,6.36892508098e-06,6.77593541584e-06,7.17678174138e-06,7.57198305415e-06,7.96178007554e-06,8.3461044575e-06,8.72456257296e-06,9.09643119342e-06,9.46066267165e-06,9.81589756822e-06,1.01604829771e-05,1.0492495111e-05,1.08097649923e-05,1.11099063558e-05,1.13903451005e-05,1.16483498204e-05,1.18810631078e-05,1.20855334436e-05,1.22587475801e-05,1.23976633756e-05,1.24992430708e-05,1.2560486997e-05,1.25784676924e-05,1.2550364369e-05,1.24734976337e-05,1.23453643216e-05,1.21636722494e-05,1.19263746559e-05,1.16317040537e-05,1.12782051814e-05,1.08647667216e-05,1.03906514285e-05,9.85552429948e-06,9.25947841775e-06,8.60305810027e-06,7.88727898717e-06,7.11364472474e-06,6.28415990761e-06,5.4013389646e-06,4.46821069281e-06,3.48831816679e-06,2.46571377322e-06,1.40494914736e-06,3.11059815182e-07,-8.10455623947e-07,-1.95366190453e-06,-3.11221917976e-06,-4.27942082975e-06,-5.44823699109e-06,-6.61136374619e-06,-7.76127784255e-06,-8.89029673382e-06,-9.9906436465e-06,-1.10545172778e-05,-1.20741656225e-05,-1.30419633097e-05,-1.39504917098e-05,-1.47926209434e-05,-1.55615927975e-05,-1.62511034336e-05,-1.68553846549e-05,-1.73692824022e-05,-1.77883310679e-05,-1.81088221637e-05,-1.83278658572e-05,-1.84434439104e-05,-1.84544526124e-05,-1.83607344071e-05,-1.81630970713e-05,-1.78633195074e-05,-1.7464143467e-05,-1.6969250823e-05,-1.63832263451e-05,-1.57115063057e-05,-1.49603136354e-05,-1.41365807507e-05,-1.32478615846e-05,-1.23022347388e-05,-1.13082000529e-05,-1.02745712159e-05,-9.21036733969e-06,-8.1247066516e-06,-7.02670564213e-06,-5.92538713059e-06,-4.82960072711e-06,-3.74795913147e-06,-2.68879357413e-06,-1.66013146021e-06,-6.6969890024e-07,2.75049729443e-07,1.16687381197e-06,1.99865976544e-06,2.76330668816e-06,3.45358752322e-06,4.06199175253e-06,4.580559711e-06,5.00072449252e-06,5.31318595766e-06,5.50785375925e-06,5.57391416474e-06,5.50010056579e-06,5.27528122618e-06,4.88951903197e-06,4.33579960015e-06,3.61264562327e-06,2.72779221752e-06,1.70290935108e-06,5.78901127764e-07,0
0,-3.66714744389e-07,-7.66925548292e-07,-8.9705903347e-07,-8.11050686703e-07,-5.55161627698e-07,-1.68975034746e-07,3.1404669941e-07,8.66114469644e-07,1.4646369743e-06,2.09168789633e-06,2.73343285583e-06,3.37954530859e-06,4.02263764961e-06,4.65772639922e-06,5.28174308971e-06,5.89309679195e-06,6.49129023211e-06,7.07658881175e-06,7.64974017246e-06,8.21174092401e-06,8.76364656475e-06,9.30642032239e-06,9.84081654243e-06,1.03672942957e-05,1.08859570279e-05,1.13965143066e-05,1.18982620177e-05,1.23900776993e-05,1.28704280701e-05,1.33373861891e-05,1.37886560634e-05,1.42216028926e-05,1.46332874826e-05,1.50205036797e-05,1.53798179537e-05,1.57076104974e-05,1.60001174e-05,1.62534736039e-05,1.64637564578e-05,1.66270297476e-05,1.67393881173e-05,1.67970017983e-05,1.6796161545e-05,1.67333236403e-05,1.66051547898e-05,1.64085766762e-05,1.61408098919e-05,1.579941693e-05,1.53823438692e-05,1.48879603655e-05,1.43150975386e-05,1.36630833374e-05,1.29317749631e-05,1.21215879401e-05,1.12335214373e-05,1.02691794635e-05,9.23078758261e-06,8.1212048212e-06,6.94393046771e-06,5.70310548974e-06,4.40350832289e-06,3.05054481158e-06,1.65023210884e-06,2.09176369209e-07,-1.26545590234e-06,-2.76597295063e-06,-4.28419938306e-06,-5.81152432349e-06,-7.33895609108e-06,-8.85718333007e-06,-1.03566424487e-05,-1.18275911453e-05,-1.32601877058e-05,-1.46445756524e-05,-1.59709732017e-05,-1.72297668607e-05,-1.84116083465e-05,-1.95075138672e-05,-2.05089646473e-05,-2.14080074297e-05,-2.21973535436e-05,-2.28704749921e-05,-2.34216959074e-05,-2.38462776358e-05,-2.41404956722e-05,-2.43017066605e-05,-2.43284037252e-05,-2.42202585048e-05,-2.39781484237e-05,-2.36041679646e-05,-2.31016229944e-05,-2.24750075408e-05,-2.17299628195e-05,-2.08732187533e-05,-1.99125187031e-05,-1.8856528628e-05,-1.7714732398e-05,-1.64973154768e-05,-1.52150396701e-05,-1.38791120665e-05,-1.25010516855e-05,-1.10925576669e-05,-9.66538307864e-06,-8.23121857631e-06,-6.8015902285e-06,-5.38777573877e-06,-4.00074312109e-06,-2.651115556e-06,-1.34916563857e-06,-1.04841488111e-07,1.07217383885e-06,2.17236959222e-06,3.18628308154e-06,4.10434834723e-06,4.91672560815e-06,5.61312401408e-06,6.18263655999e-06,6.61361456403e-06,6.89362051554e-06,7.00951293159e-06,6.9477352102e-06,6.69490105331e-06,6.23878750629e-06,5.56985278099e-06,4.68336968726e-06,3.5821727127e-06,2.27980928038e-06,8.03512075542e-07,0
0,-3.9445335167e-07,-7.91770680869e-07,-8.73193381431e-07,-7.03014031996e-07,-3.35849441537e-07,1.82038179354e-07,8.11831972642e-07,1.52143125029e-06,2.28477556224e-06,3.08117165068e-06,3.89461614087e-06,4.7131256424e-06,5.52809070748e-06,6.33366830534e-06,7.12622344978e-06,7.90382644543e-06,8.66580869527e-06,9.41237731137e-06,1.01442868159e-05,1.08625648637e-05,1.15682880245e-05,1.22624031161e-05,1.29455893006e-05,1.36181560818e-05,1.42799724247e-05,1.4930422427e-05,1.55683832724e-05,1.6192221563e-05,1.67998045413e-05,1.73885231477e-05,1.79553242981e-05,1.84967501979e-05,1.90089829092e-05,1.94878927575e-05,1.99290894884e-05,2.03279753562e-05,2.06797995503e-05,2.09797135341e-05,2.12228269939e-05,2.14042641679e-05,2.15192203656e-05,2.15630184933e-05,2.15311653809e-05,2.14194076734e-05,2.12237870049e-05,2.09406941264e-05,2.05669216169e-05,2.00997147676e-05,1.95368202022e-05,1.88765317819e-05,1.81177333358e-05,1.72599377645e-05,1.63033220832e-05,1.52487579891e-05,1.40978375729e-05,1.28528938255e-05,1.15170156243e-05,1.00940569228e-05,8.58863989654e-06,7.00615183101e-06,5.35273556486e-06,3.63527332486e-06,1.86136381158e-06,3.92924140997e-08,-1.82200554826e-06,-3.71298863675e-06,-5.62356020287e-06,-7.54312642227e-06,-9.46066144346e-06,-1.13647795919e-05,-1.32438145081e-05,-1.50859050205e-05,-1.68790874615e-05,-1.86113940213e-05,-2.02709566087e-05,-2.18461155391e-05,-2.3325532211e-05,-2.46983047564e-05,-2.59540854727e-05,-2.70831986524e-05,-2.80767572534e-05,-2.89267766773e-05,-2.96262837759e-05,-3.01694190883e-05,-3.05515302275e-05,-3.07692543068e-05,-3.08205873234e-05,-3.07049385072e-05,-3.04231678096e-05,-2.9977604945e-05,-2.93720487149e-05,-2.86117457305e-05,-2.77033481126e-05,-2.6654850255e-05,-2.54755053093e-05,-2.41757226354e-05,-2.27669480769e-05,-2.12615295244e-05,-1.96725708129e-05,-1.80137775477e-05,-1.62992989311e-05,-1.45435700788e-05,-1.27611596239e-05,-1.09666276209e-05,-9.17439883515e-06,-7.3986564689e-06,-5.65326112246e-06,-3.95169936711e-06,-2.30706566271e-06,-7.32080418538e-07,7.60854283339e-07,2.15956149361e-06,3.45196117433e-06,4.62591233257e-06,5.66903469354e-06,6.56852397593e-06,7.31098103143e-06,7.88228284912e-06,8.26753279774e-06,8.45113821843e-06,8.417074525e-06,8.14940369476e-06,7.63311609132e-06,6.85534835519e-06,5.80698143046e-06,4.48452103773e-06,2.89198660028e-06,1.0422751826e-06,0
0,-3.9946368937e-07,-7.5557084179e-07,-7.55075320667e-07,-4.71331179157e-07,3.34942830629e-08,7.06987584776e-07,1.50537546319e-06,2.39258996426e-06,3.3394192963e-06,4.32269719916e-06,5.32451547133e-06,6.33146193939e-06,7.33389346284e-06,8.32525476945e-06,9.30145214028e-06,1.02602881175e-05,1.12009604896e-05,1.21236262531e-05,1.30290291962e-05,1.39181881935e-05,1.47921421872e-05,1.56517470882e-05,1.64975194023e-05,1.73295212032e-05,1.81472810986e-05,1.89497460209e-05,1.97352589766e-05,2.05015582882e-05,2.12457943141e-05,2.19645601204e-05,2.26539330732e-05,2.33095248035e-05,2.39265374505e-05,2.44998245032e-05,2.50239549217e-05,2.54932795241e-05,2.59019988716e-05,2.62442320722e-05,2.65140860544e-05,2.67057249499e-05,2.68134392639e-05,2.6831714523e-05,2.67552990764e-05,2.65792706965e-05,2.62991015897e-05,2.5910721391e-05,2.54105776854e-05,2.47956935762e-05,2.40637218143e-05,2.32129950002e-05,2.22425713921e-05,2.11522758744e-05,1.99427356822e-05,1.86154105152e-05,1.71726167231e-05,1.56175452886e-05,1.39542733808e-05,1.21877692912e-05,1.03238905985e-05,8.3693754394e-06,6.33182678005e-06,4.21968960123e-06,2.04222091607e-06,-1.90547454189e-07,-2.46785341907e-06,-4.77825653893e-06,-7.10969737507e-06,-9.44956431844e-06,-1.17847679261e-05,-1.41018227581e-05,-1.63869366547e-05,-1.86261073246e-05,-2.08052260215e-05,-2.29101879719e-05,-2.49270090814e-05,-2.68419482834e-05,-2.86416347147e-05,-3.03131986995e-05,-3.18444053104e-05,-3.32237890509e-05,-3.44407879798e-05,-3.54858753843e-05,-3.6350686909e-05,-3.70281408839e-05,-3.75125494654e-05,-3.77997181393e-05,-3.78870311204e-05,-3.77735202616e-05,-3.74599152317e-05,-3.69486729705e-05,-3.62439847598e-05,-3.53517596797e-05,-3.42795837286e-05,-3.30366544735e-05,-3.16336917461e-05,-3.00828255969e-05,-2.83974634359e-05,-2.6592139015e-05,-2.46823466076e-05,-2.26843644003e-05,-2.0615071706e-05,-1.84917651095e-05,-1.63319790528e-05,-1.41533166292e-05,-1.19732964665e-05,-9.80922151067e-06,-7.67807527084e-06,-5.59645057255e-06,-3.58051507678e-06,-1.64601673066e-06,1.91669175062e-07,1.91745162196e-06,3.51639694178e-06,4.97356930466e-06,6.27384848702e-06,7.40173955163e-06,8.34119472159e-06,9.07547418855e-06,9.58707953242e-06,9.85780004581e-06,9.86891692783e-06,9.60161009479e-06,9.03760238479e-06,8.16004895067e-06,6.95462619519e-06,5.41068499968e-06,3.52220255842e-06,1.28810662562e-06,0
