0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.7205024403e-07,-2.37790652704e-06,-9.73875879936e-06,-2.10439664959e-05,-3.57926421476e-05,-5.28116441933e-05,-6.97776889662e-05,-8.32974122148e-05,-8.95599964806e-05,-8.53476525539e-05,-6.93262332223e-05,-4.36900592416e-05,-1.57254788352e-05,3.19145992928e-06,5.78793027183e-06,0
0,-5.42445875793e-06,-2.1320480483e-05,-4.59253976025e-05,-7.74156287824e-05,-0.000112870285415,-0.000147907430575,-0.000177478741558,-0.000196797868556,-0.000201861107993,-0.000189822723422,-0.000159668405144,-0.000113591717238,-5.94563529538e-05,-1.36888597083e-05,4.61189181768e-06,0
0,-1.44496262959e-05,-4.52034689593e-05,-8.57511874408e-05,-0.000131558142557,-0.000177774185542,-0.000219453918372,-0.000252212027599,-0.000272396588934,-0.000277051688149,-0.000263928110861,-0.000231701739344,-0.000180674722139,-0.000114534763446,-4.53331571962e-05,-1.82610491226e-06,0
0,-2.27375162707e-05,-6.57036755311e-05,-0.000116895934095,-0.000170052316011,-0.00022062990986,-0.00026488946629,-0.000299692456597,-0.000322302918139,-0.000330249337683,-0.000321253112345,-0.00029322908137,-0.000244544758572,-0.000174904043588,-8.91248107201e-05,-1.30434016704e-05,0
0,-2.75655214603e-05,-7.6887571294e-05,-0.000132484572845,-0.000187879840749,-0.000239640901195,-0.000285216821823,-0.000322293154659,-0.000348550342716,-0.000361604793141,-0.000359027152979,-0.000338251714037,-0.000296369103226,-0.000230232102503,-0.000138670580242,-3.54579556767e-05,0
0,-2.762160458e-05,-7.66626894496e-05,-0.000131053938803,-0.000184626517032,-0.000234835314779,-0.000279974961405,-0.000318287028559,-0.000347721959105,-0.000365995743939,-0.000370755834809,-0.000359432228161,-0.000328380447219,-0.000272208277371,-0.000185229854939,-7.11747158596e-05,0
0,-2.31745689149e-05,-6.61111504441e-05,-0.000114407289414,-0.000162148491568,-0.000207302469832,-0.000248868292586,-0.000285735542238,-0.000316356459448,-0.000338822355718,-0.000351141831797,-0.000351113335537,-0.000334723279276,-0.000294443620488,-0.000220187218429,-0.000107362807811,0
0,-1.56407121336e-05,-4.82740840618e-05,-8.64869944187e-05,-0.000124518054548,-0.000160541765215,-0.000194238358658,-0.000225449665019,-0.000253673335442,-0.000277970144442,-0.000297140719999,-0.000309574700903,-0.000311060968032,-0.000291721423208,-0.000236312415496,-0.000131285493974,0
0,-6.9904058606e-06,-2.71668672829e-05,-5.26475901888e-05,-7.79246365534e-05,-0.000101195791978,-0.000122689653156,-0.000143296094132,-0.000164040749589,-0.000185913544912,-0.000209577439866,-0.000234396067871,-0.000255942084907,-0.000261851811487,-0.000231291064463,-0.000141458377831,0
0,6.927116614e-07,-7.03216887887e-06,-1.86848834531e-05,-2.94452310238e-05,-3.77307700241e-05,-4.42588123953e-05,-5.07550052495e-05,-5.94962137682e-05,-7.35104983675e-05,-9.65602336626e-05,-0.000130660232167,-0.000171820869079,-0.000205629534332,-0.000205769726431,-0.00014004139788,0
0,5.30048450081e-06,7.9836391532e-06,9.99950941073e-06,1.46082494262e-05,2.23871394216e-05,3.17689426801e-05,4.0110264199e-05,4.41420877659e-05,3.99124525563e-05,2.26361702232e-05,-1.26292075209e-05,-6.63587215754e-05,-0.00012572830105,-0.000160222814215,-0.000127775406353,0
0,4.15424551488e-06,1.34802589453e-05,2.86074499748e-05,4.94977648857e-05,7.43156860975e-05,9.99421237401e-05,0.000122533573231,0.000137781674471,0.000141209956665,0.000128999881548,9.83396006456e-05,4.60860786851e-05,-2.60282690821e-05,-9.25839046404e-05,-0.000102668633951,0
0,-7.77827571978e-06,3.80988173194e-06,3.27822913819e-05,7.21521947014e-05,0.000115817897878,0.000158460108291,0.000195077067856,0.000220836246026,0.000231534394968,0.000224652586055,0.000199740038695,0.000156638372159,9.16009581687e-05,5.55436075307e-06,-5.72160048562e-05,0
0,-4.07022984625e-05,-2.7596024185e-05,2.05889485733e-05,8.38801817309e-05,0.000150443953412,0.000212923956435,0.000266097722316,0.000305913979193,0.000329618366587,0.000336224130198,0.000326219228351,0.000299472904622,0.00024944549846,0.000157227768944,2.91280097217e-05,0
0,-9.3081632853e-05,-5.32132013744e-05,3.98213255725e-05,0.000145909536262,0.000248591808586,0.000341606668664,0.000422000886805,0.000487952137767,0.000538439491928,0.000573040216049,0.000590615818908,0.000585582981347,0.000541628074176,0.000428387397292,0.000210829231371,0
0,0.000274347129388,0.000492271844086,0.000662271481388,0.000800558153564,0.000916750297483,0.00101560063905,0.00109915217114,0.00116800396099,0.00122182321738,0.00125900291814,0.00127507112607,0.00125937996709,0.00118979269887,0.0010240556791,0.000678954245257,0
0.00200741260142,0.00200741260142,0.00200741260142,0.00200741260142,0.00200741260142,0.00200741260142,0.00200741260142,0.00200741260142,0.00200741260142,0.00200741260142,0.00200741260142,0.00200741260142,0.00200741260142,0.00200741260142,0.00200741260142,0.00200741260142,0.00200741260142
