0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.24267595203e-07,3.65207433825e-07,5.91746303495e-07,7.27069998946e-07,7.37572139112e-07,6.14976398929e-07,3.63417509859e-07,-8.35054605459e-09,-4.91204775433e-07,-1.07767485492e-06,-1.76260554504e-06,-2.54301814916e-06,-3.41753435003e-06,-4.38559980872e-06,-5.44665850193e-06,-6.59936748592e-06,-7.84089896375e-06,-9.16634863288e-06,-1.05682535566e-05,-1.20362164682e-05,-1.35566335844e-05,-1.5112526868e-05,-1.66834868147e-05,-1.82457364232e-05,-1.97723298936e-05,-2.12335002294e-05,-2.25971681941e-05,-2.38296211193e-05,-2.48963640931e-05,-2.57631382901e-05,-2.63970917656e-05,-2.67680770867e-05,-2.68500378846e-05,-2.66224331646e-05,-2.60716346744e-05,-2.51922198498e-05,-2.39880717384e-05,-2.2473189739e-05,-2.06721134615e-05,-1.86198690001e-05,-1.63613647034e-05,-1.39501936947e-05,-1.14468430847e-05,-8.9163630185e-06,-6.42560773877e-06,-4.04021834308e-06,-1.82156348842e-06,1.76119910467e-07,1.90814709842e-06,3.34116448138e-06,4.45415303811e-06,5.23861574002e-06,5.6980170101e-06,5.84665372398e-06,5.70824296499e-06,5.31460780846e-06,4.70493025914e-06,3.92612132352e-06,3.03490850129e-06,2.10212316486e-06,1.21883701621e-06,5.005995806e-07,7.45333256209e-08,0
0,2.44936832063e-07,6.13080444141e-07,8.76966279992e-07,9.03320171735e-07,6.24226033535e-07,1.47895640736e-08,-9.24876084325e-07,-2.18268476838e-06,-3.742954971e-06,-5.59105694747e-06,-7.71535108209e-06,-1.01073113251e-05,-1.27605407514e-05,-1.56692042098e-05,-1.88262460168e-05,-2.22216340485e-05,-2.58407758098e-05,-2.96631851557e-05,-3.36614365492e-05,-3.78004218732e-05,-4.20369169189e-05,-4.63194648332e-05,-5.05885869155e-05,-5.47773334374e-05,-5.88121863596e-05,-6.26143210299e-05,-6.6101225307e-05,-6.91886627473e-05,-7.17929524371e-05,-7.38335225605e-05,-7.52356784881e-05,-7.59335094474e-05,-7.58728409566e-05,-7.5014123492e-05,-7.33351319285e-05,-7.08333364115e-05,-6.75277935478e-05,-6.34603998172e-05,-5.8696350199e-05,-5.33236577239e-05,-4.7451617776e-05,-4.12081477483e-05,-3.47359997635e-05,-2.81879303708e-05,-2.17210110049e-05,-1.54903662348e-05,-9.64271852934e-06,-4.31018073152e-06,3.95246561786e-07,4.3860585747e-06,7.602203045e-06,1.00124651024e-05,1.16143401121e-05,1.24326763147e-05,1.25175827618e-05,1.1942275965e-05,1.08016453261e-05,9.21229287412e-06,7.31452551829e-06,5.2760038294e-06,3.29506814099e-06,1.59879206379e-06,4.27480435525e-07,0
0,2.28149797854e-07,4.77068303452e-07,4.91964699247e-07,1.24373826374e-07,-7.03479225451e-07,-2.02266380235e-06,-3.83590582223e-06,-6.13122739428e-06,-8.89113305655e-06,-1.20979277112e-05,-1.57359935739e-05,-1.97918946627e-05,-2.42530875864e-05,-2.91058702724e-05,-3.4333042468e-05,-3.9911608712e-05,-4.58107379705e-05,-5.19901077943e-05,-5.8398702774e-05,-6.49741019267e-05,-7.16422705824e-05,-7.83178624162e-05,-8.49050307368e-05,-9.12987410717e-05,-9.73865675698e-05,-0.000103050943559,-0.00010817182266,-0.000112629692554,-0.000116308870104,-0.000119100994937,-0.000120908628943,-0.000121648861234,-0.0001212568111,-0.000119688914632,-0.000116925873553,-0.000112975137822,-0.000107872784867,-0.000101684650734,-9.45065648163e-05,-8.64635439424e-05,-7.77078182815e-05,-6.84155959667e-05,-5.87825302118e-05,-4.90179343042e-05,-3.9337894365e-05,-2.99575493127e-05,-2.10829272547e-05,-1.29028266837e-05,-5.58128554845e-06,7.48829900565e-07,5.99067455985e-06,1.00864386404e-05,1.30184822256e-05,1.48088107879e-05,1.55173678084e-05,1.52398209483e-05,1.41056069378e-05,1.2276902213e-05,9.9488088077e-06,7.35031596749e-06,4.74464094042e-06,2.42723571396e-06,7.23072947696e-07,0
0,1.16819682459e-07,6.82651575262e-08,-3.82216302764e-07,-1.3699926885e-06,-2.96390893013e-06,-5.18992401402e-06,-8.04827971751e-06,-1.15258011957e-05,-1.56039892199e-05,-2.02635140547e-05,-2.5485846556e-05,-3.1252817001e-05,-3.75448462221e-05,-4.4338481124e-05,-5.16037275602e-05,-5.93015370201e-05,-6.73816863873e-05,-7.57811987871e-05,-8.4423387757e-05,-9.32175619374e-05,-0.000102059396802,-0.000110831957526,-0.000119407338396,-0.000127648866843,-0.000135413803749,-0.00014255645717,-0.000148931615409,-0.000154398198799,-0.000158823027989,-0.000162084609679,-0.000164076847125,-0.000164712590586,-0.000163926949842,-0.000161680294973,-0.000157960871626,-0.000152786952662,-0.000146208436367,-0.000138307785556,-0.000129200184176,-0.000119032772538,-0.000107982814749,-9.6254659755e-05,-8.40753886386e-05,-7.16891026034e-05,-5.93499021455e-05,-4.73137353985e-05,-3.58294404414e-05,-2.51294500995e-05,-1.54207380832e-05,-6.8766300421e-06,3.69942501276e-07,6.2313116849e-06,1.06678623663e-05,1.36888136568e-05,1.5351346875e-05,1.57586522831e-05,1.50575662982e-05,1.34364056432e-05,1.11233624284e-05,8.38551117337e-06,5.52851155152e-06,2.89855379383e-06,8.9321539061e-07,0
0,-5.49220596429e-08,-5.31847242298e-07,-1.61513129436e-06,-3.40429653879e-06,-5.94373398806e-06,-9.24397366021e-06,-1.32965582867e-05,-1.80839545462e-05,-2.35854433397e-05,-2.97797788691e-05,-3.66453954915e-05,-4.41589258723e-05,-5.22927270638e-05,-6.10120004123e-05,-7.02719610558e-05,-8.00153855332e-05,-9.01707554786e-05,-0.000100651126673,-0.000111353784761,-0.0001221606974,-0.000132939732438,-0.000143546579211,-0.000153827283137,-0.000163621282568,-0.000172764822455,-0.000181094613084,-0.000188451604752,-0.000194684760366,-0.00019965472581,-0.000203237320111,-0.000205326790589,-0.000205838799181,-0.000204713121975,-0.000201916052089,-0.000197442495525,-0.000191317740136,-0.00018359885683,-0.000174375662299,-0.000163771136119,-0.000151941145824,-0.000139073297793,-0.000125384708217,-0.000111118488276,-9.65387730884e-05,-8.19242054281e-05,-6.75599172083e-05,-5.37282275276e-05,-4.06984741643e-05,-2.87165789063e-05,-1.79950702673e-05,-8.70430774518e-06,-9.65546559259e-07,5.15374178615e-06,9.6421801342e-06,1.2544629729e-05,1.39606369696e-05,1.40418117082e-05,1.29887977558e-05,1.10484582094e-05,8.51196431498e-06,5.71504955237e-06,3.0434768483e-06,9.5062007062e-07,0
0,-2.66621610634e-07,-1.26854456373e-06,-3.11387766811e-06,-5.84785974476e-06,-9.4772520652e-06,-1.39880510927e-05,-1.93571210293e-05,-2.55589122702e-05,-3.25683852402e-05,-4.03611392418e-05,-4.89116415478e-05,-5.81903435584e-05,-6.81603435802e-05,-7.87741151286e-05,-8.99706803183e-05,-0.000101673482877,-0.000113789111017,-0.000126206936941,-0.00013879967355,-0.000151424795632,-0.000163926729408,-0.000176139679902,-0.000187890941029,-0.000199004520397,-0.000209304910833,-0.000218620853745,-0.000226788963957,-0.000233657118433,-0.000239087548352,-0.000242959610827,-0.000245172249296,-0.000245646176958,-0.000244325833095,-0.000241181166152,-0.000236209289024,-0.000229436032775,-0.000220917392817,-0.000210740817897,-0.000199026238801,-0.00018592667343,-0.000171628182981,-0.000156348899391,-0.000140336809726,-0.000123865985503,-0.000107231002153,-9.07394205435e-05,-7.47024024525e-05,-5.9423789322e-05,-4.51882484294e-05,-3.22493213723e-05,-2.08183285552e-05,-1.10550399206e-05,-3.06080702012e-06,3.12549408558e-06,7.52875591197e-06,1.02365725136e-05,1.13964735437e-05,1.1212272674e-05,9.94045144283e-06,7.88773626551e-06,5.41164020335e-06,2.92700273571e-06,9.2343733547e-07,0
0,-5.06616817489e-07,-2.10534019263e-06,-4.81104014285e-06,-8.60019998617e-06,-1.34310777957e-05,-1.92574180376e-05,-2.60361279262e-05,-3.37301265349e-05,-4.23077057091e-05,-5.17396326817e-05,-6.19950381674e-05,-7.30369245685e-05,-8.48179194165e-05,-9.72767059793e-05,-0.000110335398357,-0.000123897997273,-0.000137849962658,-0.000152058863182,-0.000166376003986,-0.000180638887346,-0.000194674325626,-0.000208302003088,-0.000221338275391,-0.000233600004342,-0.000244908250429,-0.00025509168391,-0.000263989622252,-0.000271454651829,-0.000277354839717,-0.000281575582558,-0.000284021170759,-0.000284616165924,-0.000283306696678,-0.000280061772742,-0.000274874698323,-0.000267764637165,-0.000258778342308,-0.000247992011764,-0.000235513168394,-0.00022148238846,-0.000206074621628,-0.000189499762205,-0.000172002059765,-0.000153857916235,-0.000135371631962,-0.000116868762747,-9.86869540823e-05,-8.11644274984e-05,-6.46266726569e-05,-4.93722734975e-05,-3.56590660446e-05,-2.36918933142e-05,-1.36130406378e-05,-5.49603121358e-06,6.57062526818e-07,4.91515041192e-06,7.41526032528e-06,8.35830077978e-06,8.00465169695e-06,6.67099451575e-06,4.73015490319e-06,2.6162470693e-06,8.37723365846e-07,0
0,-7.67685356865e-07,-3.0162462653e-06,-6.6547275778e-06,-1.15797683682e-05,-1.76925588298e-05,-2.49084027437e-05,-3.31599081778e-05,-4.23954073971e-05,-5.2574282947e-05,-6.36606991922e-05,-7.56169473877e-05,-8.83972876239e-05,-0.000101942862579,-0.000116177996856,-0.000131007995349,-0.000146318412609,-0.000161975670628,-0.000177828840121,-0.000193712358834,-0.000209449433922,-0.000224855863457,-0.000239744016506,-0.000253926733564,-0.000267220948686,-0.000279450887743,-0.000290450757998,-0.000300066905905,-0.000308159476374,-0.000314603652961,-0.00031929059192,-0.000322128182844,-0.000323041775465,-0.000321975007549,-0.000318890854238,-0.000313772993195,-0.000306627546493,-0.000297485221945,-0.000286403826401,-0.000273471061383,-0.000258807434404,-0.000242569026029,-0.000224949745961,-0.0002061826004,-0.000186539396882,-0.000166328262968,-0.000145888393111,-0.000125581607291,-0.000105780633641,-8.68545035329e-05,-6.91519988803e-05,-5.29845832211e-05,-3.86105178969e-05,-2.62217880863e-05,-1.59350220571e-05,-7.78689200831e-06,-1.7337316755e-06,2.34551882246e-06,4.64433100809e-06,5.42305334345e-06,5.00438284354e-06,3.77141743442e-06,2.16972532166e-06,7.14240310957e-07,0
0,-1.0444347069e-06,-3.98039791624e-06,-8.601335285e-06,-1.47157300575e-05,-2.21613241744e-05,-3.08103549471e-05,-4.05678219001e-05,-5.1365023729e-05,-6.31504966756e-05,-7.58801658899e-05,-8.9508087001e-05,-0.000103978691442,-0.000119221025297,-0.000135145132048,-0.000151640490013,-0.000168576266326,-0.000185803068492,-0.000203155838218,-0.000220457523315,-0.000237523173653,-0.000254164134368,-0.000270192053555,-0.000285422481338,-0.000299677908063,-0.000312790164904,-0.000324602182836,-0.00033496916892,-0.000343759307517,-0.000350854126267,-0.000356148682984,-0.000359551732055,-0.000360986021055,-0.000360388853312,-0.000357713033072,-0.000352928285244,-0.000346023210315,-0.000337007807739,-0.000325916562718,-0.00031281204047,-0.000297788861595,-0.000280977836433,-0.000262549912318,-0.000242719438946,-0.000221746098606,-0.000199934711364,-0.00017763206198,-0.000155219973311,-0.000133104137712,-0.000111698748081,-9.14077023603e-05,-7.26039424042e-05,-5.5609092124e-05,-4.06757342281e-05,-2.79742784797e-05,-1.75855036416e-05,-9.49876779532e-06,-3.61490566694e-06,2.47802553025e-07,2.34644319758e-06,3.00682557625e-06,2.61881789512e-06,1.63447887203e-06,5.68682535296e-07,0
