0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.02898825818e-08,1.0222644008e-07,2.27009173173e-07,3.69403198927e-07,5.0932117963e-07,6.32895809348e-07,7.31187515233e-07,7.98776235642e-07,8.32678482659e-07,8.3157582163e-07,7.95269259184e-07,7.24288743136e-07,6.1961028585e-07,4.82450157809e-07,3.14116141144e-07,1.15902174099e-07,-1.10983415174e-07,-3.65463437414e-07,-6.46616854317e-07,-9.53687846944e-07,-1.28608266111e-06,-1.64335728533e-06,-2.02519847642e-06,-2.43140019567e-06,-2.86183713198e-06,-3.31643665564e-06,-3.79515025895e-06,-4.29792529292e-06,-4.82467759975e-06,-5.37526546647e-06,-5.9494651825e-06,-6.54694837286e-06,-7.16726119408e-06,-7.8098054215e-06,-8.47382141926e-06,-9.15837296593e-06,-9.86233390561e-06,-1.0584376603e-05,-1.13229621982e-05,-1.20763326787e-05,-1.28425048132e-05,-1.36192660137e-05,-1.44041722196e-05,-1.51945479127e-05,-1.59874883908e-05,-1.67798644335e-05,-1.7568329499e-05,-1.83493295852e-05,-1.91191158803e-05,-1.98737603115e-05,-2.06091740779e-05,-2.13211292274e-05,-2.20052833053e-05,-2.26572070641e-05,-2.32724151834e-05,-2.38463999048e-05,-2.43746674374e-05,-2.48527769383e-05,-2.52763818204e-05,-2.56412730821e-05,-2.59434243001e-05,-2.61790378663e-05,-2.63445919957e-05,-2.64368879762e-05,-2.6453097077e-05,-2.63908064867e-05,-2.62480636059e-05,-2.60234179832e-05,-2.57159601567e-05,-2.53253566425e-05,-2.48518803076e-05,-2.42964353726e-05,-2.36605763127e-05,-2.29465199679e-05,-2.21571502331e-05,-2.12960147804e-05,-2.03673133628e-05,-1.93758773746e-05,-1.83271404776e-05,-1.72271002637e-05,-1.60822710972e-05,-1.4899628461e-05,-1.36865453284e-05,-1.24507212723e-05,-1.12001052189e-05,-9.94281293289e-06,-8.68704048867e-06,-7.4409751267e-06,-6.2127050075e-06,-5.01012945735e-06,-3.84087133992e-06,-2.71219318504e-06,-1.63091865698e-06,-6.0336084896e-07,3.6474125157e-07,1.26827696748e-06,2.10280787265e-06,2.86460079461e-06,3.55064949379e-06,4.15868494431e-06,4.6871744662e-06,5.13531029139e-06,5.50298848107e-06,5.79077944407e-06,5.99989163253e-06,6.13213030934e-06,6.18985359273e-06,6.17592828806e-06,6.09368831889e-06,5.94689887525e-06,5.73972971278e-06,5.47674137303e-06,5.16288846466e-06,4.80354456301e-06,4.4045537716e-06,3.9723145642e-06,3.51390220543e-06,3.03723680834e-06,2.55130475688e-06,2.06644110755e-06,1.59467727332e-06,1.15014387741e-06,7.49468454409e-07,4.11948286262e-07,1.58805120989e-07,9.51762936436e-09,-3.00605398288e-08,0
0,8.23916632268e-08,2.86257852927e-07,5.614779486e-07,8.61607345282e-07,1.14784981986e-06,1.39046871394e-06,1.56816209902e-06,1.66661745082e-06,1.67695867366e-06,1.59437075912e-06,1.41697249451e-06,1.14492462416e-06,7.79737680122e-07,3.23742682553e-07,-2.20306798174e-07,-8.49526779054e-07,-1.561109745e-06,-2.35246291119e-06,-3.22129151416e-06,-4.16563845428e-06,-5.18388975866e-06,-6.27475381005e-06,-7.43722100287e-06,-8.67050938134e-06,-9.97400085125e-06,-1.13471717125e-05,-1.27895205213e-05,-1.43004956481e-05,-1.58794243499e-05,-1.75254447047e-05,-1.92374413812e-05,-2.10139859003e-05,-2.28532818149e-05,-2.4753115057e-05,-2.67108095826e-05,-2.87231883773e-05,-3.07865398491e-05,-3.28965896379e-05,-3.50484778907e-05,-3.72367420842e-05,-3.94553055238e-05,-4.16974716864e-05,-4.39559246157e-05,-4.62227356097e-05,-4.84893764572e-05,-5.07467394884e-05,-5.29851646919e-05,-5.51944741312e-05,-5.73640138509e-05,-5.94827034108e-05,-6.15390931217e-05,-6.35214289778e-05,-6.54177251899e-05,-6.72158441317e-05,-6.89035834005e-05,-7.04687695863e-05,-7.18993582259e-05,-7.31835392976e-05,-7.43098474921e-05,-7.52672763716e-05,-7.60453954059e-05,-7.66344687574e-05,-7.70255745679e-05,-7.72107233952e-05,-7.7182974342e-05,-7.69365473362e-05,-7.64669299408e-05,-7.57709770171e-05,-7.48470015241e-05,-7.36948547242e-05,-7.23159940723e-05,-7.07135371116e-05,-6.88922997738e-05,-6.68588175924e-05,-6.46213484929e-05,-6.21898560119e-05,-5.95759720371e-05,-5.67929384311e-05,-5.38555272198e-05,-5.07799393786e-05,-4.75836826311e-05,-4.42854290841e-05,-4.09048539487e-05,-3.74624570237e-05,-3.39793690486e-05,-3.04771454346e-05,-2.6977550263e-05,-2.3502333764e-05,-2.00730067639e-05,-1.67106157809e-05,-1.34355225667e-05,-1.02671919056e-05,-7.22399140458e-06,-4.32300681785e-06,-1.57987615859e-06,9.91354546706e-07,3.37835149843e-06,5.5705875777e-06,7.5594098909e-06,9.3380800068e-06,1.09017872609e-05,1.22476363086e-05,1.3374610938e-05,1.42835169877e-05,1.4976908048e-05,1.54589984437e-05,1.57355687912e-05,1.58138701942e-05,1.57025338772e-05,1.54114937476e-05,1.49519300224e-05,1.43362426242e-05,1.35780635176e-05,1.26923174507e-05,1.16953405638e-05,1.06050657714e-05,9.44128222964e-06,8.22597252312e-06,6.98372332485e-06,5.74218867918e-06,4.53255026538e-06,3.38984658592e-06,2.35289532799e-06,1.46324530637e-06,7.62081224165e-07,2.83234009601e-07,3.96395705516e-08,0
0,1.26195241123e-07,4.02548692724e-07,7.54133923006e-07,1.12079450606e-06,1.45355118438e-06,1.71394147807e-06,1.87322592659e-06,1.91111180425e-06,1.81424980565e-06,1.57475009211e-06,1.1888515685e-06,6.55793215206e-07,-2.31095457156e-08,-8.45200501896e-07,-1.80705396651e-06,-2.90490596532e-06,-4.13496773152e-06,-5.49364149591e-06,-6.97765608573e-06,-8.584137563e-06,-1.03106280858e-05,-1.21550643472e-05,-1.41157253089e-05,-1.61911574753e-05,-1.83800846304e-05,-2.06813077737e-05,-2.30935999341e-05,-2.56155996114e-05,-2.8245705786e-05,-3.09819767478e-05,-3.38220344192e-05,-3.67629753795e-05,-3.98012894295e-05,-4.2932786258e-05,-4.61525305731e-05,-4.94547859351e-05,-5.28329674504e-05,-5.62796034622e-05,-5.97863063707e-05,-6.33437527444e-05,-6.69416729143e-05,-7.05688502796e-05,-7.42131305824e-05,-7.78614414273e-05,-8.14998223248e-05,-8.5113465518e-05,-8.86867678219e-05,-9.22033936423e-05,-9.56463492721e-05,-9.89980684665e-05,-0.000102240509193,-0.000105355261325,-0.000108323664928,-0.000111126938623,-0.000113746317391,-0.000116163199003,-0.000118359298137,-0.000120316807046,-0.000122018561545,-0.000123448210871,-0.000124590389897,-0.000125430891971,-0.00012595684059,-0.000126156857963,-0.000126021228428,-0.000125542054593,-0.000124713404036,-0.000123531444307,-0.00012199456399,-0.000120103477598,-0.000117861312073,-0.000115273672792,-0.000112348687065,-0.000109097023291,-0.00010553188412,-0.000101668972272,-9.75264279147e-05,-9.31247368924e-05,-8.84866094941e-05,-8.36368298857e-05,-7.86020768263e-05,-7.34107168039e-05,-6.8092571262e-05,-6.26786601457e-05,-5.72009245369e-05,-5.16919316826e-05,-4.61845662138e-05,-4.07117117947e-05,-3.5305927817e-05,-2.999912604e-05,-2.48222522592e-05,-1.9804978157e-05,-1.49754084218e-05,-1.03598080306e-05,-5.98235424494e-06,-1.86491739563e-06,1.97312608807e-06,5.51504569492e-06,8.74687204692e-06,1.16574744304e-05,1.42386008177e-05,1.6484881673e-05,1.83937999992e-05,1.99656312744e-05,2.12033581267e-05,2.21125657732e-05,2.27013253987e-05,2.29800737331e-05,2.29614980812e-05,2.26604369325e-05,2.20938069696e-05,2.12805677386e-05,2.02417353092e-05,1.90004557505e-05,1.75821478495e-05,1.6014721632e-05,1.43288739337e-05,1.25584527561e-05,1.0740865342e-05,8.91747547171e-06,7.13388457379e-06,5.4399058251e-06,3.88890588601e-06,2.53600356521e-06,1.43443412143e-06,6.29427124777e-07,1.49760427145e-07,0
0,1.44692444764e-07,4.46136981667e-07,8.11889226584e-07,1.17180067571e-06,1.47064650241e-06,1.66523850194e-06,1.72282754764e-06,1.61968865312e-06,1.33966563262e-06,8.72725181238e-07,2.13606788097e-07,-6.39373665213e-07,-1.68534187067e-06,-2.92170275995e-06,-4.34480883986e-06,-5.95047621496e-06,-7.73436742859e-06,-9.69226028011e-06,-1.18202207717e-05,-1.41146968641e-05,-1.65725480672e-05,-1.9191024197e-05,-2.19677049791e-05,-2.49004105921e-05,-2.79870917681e-05,-3.12257066919e-05,-3.46140906962e-05,-3.81498236323e-05,-4.18300988114e-05,-4.56515965621e-05,-4.96103647331e-05,-5.37017078784e-05,-5.79200863908e-05,-6.2259026484e-05,-6.67110416563e-05,-7.12675660811e-05,-7.59189002478e-05,-8.06541691112e-05,-8.54612929739e-05,-9.03269713213e-05,-9.52366798341e-05,-0.000100174680808,-0.000105124047215,-0.000110066700621,-0.000114983463148,-0.000119854123617,-0.00012465751793,-0.000129371623669,-0.000133973668757,-0.000138440253908,-0.000142747488465,-0.000146871139026,-0.000150786790158,-0.000154470016271,-0.000157896563611,-0.000161042541124,-0.000163884618821,-0.000166400232077,-0.000168567790193,-0.000170366887381,-0.000171778514215,-0.000172785267487,-0.000173371556287,-0.000173523802043,-0.000173230630214,-0.00017248305121,-0.000171274628163,-0.000169601629091,-0.000167463161041,-0.000164861283844,-0.000161801101146,-0.000158290826523,-0.00015434182261,-0.00014996861134,-0.000145188853646,-0.000140023297229,-0.000134495691325,-0.000128632667759,-0.000122463588028,-0.000116020356579,-0.000109337200992,-0.000102450420301,-9.53981032842e-05,-8.82198191174e-05,-8.09562834141e-05,-7.36490032392e-05,-6.63399052541e-05,-5.90709516612e-05,-5.18837490634e-05,-4.48191557176e-05,-3.79168929193e-05,-3.12151663907e-05,-2.47503035474e-05,-1.8556412363e-05,-1.2665067246e-05,-7.10502686837e-06,-1.90198824811e-06,2.92161940449e-06,7.34679851692e-06,1.13581031779e-05,1.49437150658e-05,1.80954763041e-05,2.08088816345e-05,2.30830337114e-05,2.49205667597e-05,2.63275452542e-05,2.73133456442e-05,2.78905304136e-05,2.80747248789e-05,2.78845080134e-05,2.73413291505e-05,2.64694625247e-05,2.5296011051e-05,2.38509692314e-05,2.21673521508e-05,2.0281392471e-05,1.82327990776e-05,1.60650578945e-05,1.3825734952e-05,1.15667108824e-05,9.3442314605e-06,7.21860044238e-06,5.25328012448e-06,3.51314422833e-06,2.06175898948e-06,9.580932764e-07,2.54416012863e-07,0
0,1.42174867076e-07,4.26872036723e-07,7.52602945744e-07,1.0431899839e-06,1.23986585395e-06,1.29719170323e-06,1.18070078414e-06,8.65179406263e-07,3.33155276908e-07,-4.2651822024e-07,-1.41997645804e-06,-2.64952635843e-06,-4.11467448077e-06,-5.81299118858e-06,-7.74081333499e-06,-9.89379563529e-06,-1.22673252526e-05,-1.48568161063e-05,-1.76578998675e-05,-2.06665301335e-05,-2.38790152526e-05,-2.72919939548e-05,-3.09023664794e-05,-3.47071923824e-05,-3.87035647135e-05,-4.28884688291e-05,-4.72586327723e-05,-5.18103749394e-05,-5.65394536636e-05,-6.14409224011e-05,-6.65089933907e-05,-7.1736911987e-05,-7.71168433132e-05,-8.26397724531e-05,-8.82954190684e-05,-9.40721670883e-05,-9.99570099491e-05,-0.000105935511744,-0.000111991784573,-0.000118108482327,-0.000124266811108,-0.000130446556447,-0.000136626127431,-0.000142782617817,-0.000148891884089,-0.00015492864038,-0.000160866570004,-0.000166678453277,-0.000172336311087,-0.000177811563586,-0.000183075203166,-0.000188097980721,-0.000192850604041,-0.000197303947016,-0.00020142926815,-0.000205198436772,-0.000208584165171,-0.000211560244762,-0.000214101784284,-0.000216185447942,-0.000217789691313,-0.000218894992771,-0.000219484078148,-0.000219542136276,-0.000219057023078,-0.000218019451809,-0.000216423167109,-0.000214265100501,-0.00021154550504,-0.000208268066863,-0.000204439991446,-0.000200072062532,-0.000195178671762,-0.000189777817277,-0.0001838910697,-0.000177543504204,-0.000170763597648,-0.000163583090077,-0.000156036810313,-0.000148162465762,-0.000140000397073,-0.000131593298782,-0.000122985907672,-0.000114224661133,-0.000105357328443,-9.64326184815e-05,-8.74997679964e-05,-7.86081150907e-05,-6.98066631248e-05,-6.11436406487e-05,-5.26660633302e-05,-4.44193040604e-05,-3.64466775093e-05,-2.87890453401e-05,-2.14844480546e-05,-1.45677690407e-05,-8.07043580178e-06,-2.02016258201e-06,3.55926234001e-06,8.6481425254e-06,1.32309914988e-05,1.72966035684e-05,2.08380792874e-05,2.38528090296e-05,2.63424197159e-05,2.83126912784e-05,2.97734509223e-05,3.07384545943e-05,3.12252661898e-05,3.12551458449e-05,3.08529590223e-05,3.00471178375e-05,2.88695649435e-05,2.7355807972e-05,2.55450085702e-05,2.34801238582e-05,2.12080888908e-05,1.87800155136e-05,1.62513650628e-05,1.36820297541e-05,1.11362331912e-05,8.68214396594e-06,6.39111266872e-06,4.33654538194e-06,2.59271649465e-06,1.23446111778e-06,3.39873844992e-07,0
0,1.23954692502e-07,3.56986668213e-07,5.95952728628e-07,7.62827180337e-07,7.97879211278e-07,6.55387127113e-07,3.00879332476e-07,-2.90844828499e-07,-1.13732442652e-06,-2.24985251883e-06,-3.6347515799e-06,-5.2945127055e-06,-7.22878979584e-06,-9.43524232521e-06,-1.19102269004e-05,-1.46493440927e-05,-1.76478516198e-05,-2.09009577609e-05,-2.44040102478e-05,-2.8152596164e-05,-3.21425679539e-05,-3.63700097319e-05,-4.08311568894e-05,-4.55222806416e-05,-5.04395477532e-05,-5.55788642781e-05,-6.09357108132e-05,-6.65049755212e-05,-7.22807900502e-05,-7.82563724827e-05,-8.44238805844e-05,-9.07742778996e-05,-9.72972146394e-05,-0.00010398092483,-0.00011081214081,-0.000117776025878,-0.000124856125664,-0.000132034338659,-0.000139290906171,-0.000146604421911,-0.000153951861298,-0.000161308630491,-0.000168648635059,-0.000175944368075,-0.000183167017328,-0.000190286591173,-0.00019727206242,-0.000204091529473,-0.000210712393782,-0.000217101552495,-0.000223225605022,-0.000229051072078,-0.000234544625606,-0.000239673327848,-0.000244404877729,-0.000248707862585,-0.000252552013228,-0.000255908460215,-0.000258749989215,-0.000261051293262,-0.00026278921973,-0.000263943009808,-0.000264494528301,-0.000264428481578,-0.000263732621496,-0.000262397933196,-0.00026041880466,-0.000257793175984,-0.000254522666362,-0.000250612676821,-0.000246072466812,-0.000240915202856,-0.000235157977533,-0.000228821797217,-0.000221931537132,-0.000214515862488,-0.000206607114665,-0.000198241161729,-0.000189457212838,-0.000180297596511,-0.00017080750314,-0.000161034692619,-0.00015102916847,-0.000140842820438,-0.000130529038113,-0.000120142298765,-0.000109737733186,-9.93706739634e-05,-8.90961911566e-05,-7.89686208788e-05,-6.90410927082e-05,-5.93650621766e-05,-4.99898547802e-05,-4.09622280002e-05,-3.2325957696e-05,-2.41214549295e-05,-1.63854187784e-05,-9.15053000505e-06,-2.44518956162e-06,3.70669515699e-06,9.28587464503e-06,1.42778719123e-05,1.86730485962e-05,2.24666253715e-05,2.56586610705e-05,2.82539965221e-05,3.0262170632e-05,3.16973175801e-05,3.2578055104e-05,3.29273745553e-05,3.27725436048e-05,3.21450319548e-05,3.10804689574e-05,2.96186393676e-05,2.78035192513e-05,2.56833479879e-05,2.33107241133e-05,2.07427024831e-05,1.80408587995e-05,1.52712776547e-05,1.25044184527e-05,9.81483353685e-06,7.28078023932e-06,4.98392649394e-06,3.00966014458e-06,1.44904269802e-06,4.04222947757e-07,0
0,9.41316273531e-08,2.47064639382e-07,3.5950466051e-07,3.55399273805e-07,1.76599184427e-07,-2.21062007105e-07,-8.70581729867e-07,-1.79588887024e-06,-3.01352133613e-06,-4.53404618936e-06,-6.36329869252e-06,-8.50346777695e-06,-1.09540345537e-05,-1.37125650087e-05,-1.67753594258e-05,-2.01379646455e-05,-2.37955587745e-05,-2.77432205865e-05,-3.19760974382e-05,-3.64894861812e-05,-4.1278841475e-05,-4.63397253039e-05,-5.16677105359e-05,-5.72582501778e-05,-6.3106522682e-05,-6.92072623348e-05,-7.55545824531e-05,-8.21417978929e-05,-8.89612522476e-05,-9.60041541128e-05,-0.000103260425915,-0.000110718568058,-0.000118365540516,-0.000126186663489,-0.000134165538322,-0.000142283989557,-0.000150522028733,-0.000158857840311,-0.000167267789949,-0.000175726455157,-0.000184206678252,-0.000192679641351,-0.000201114963001,-0.000209480815887,-0.000217744064892,-0.000225870424585,-0.000233824635089,-0.000241570655024,-0.000249071870145,-0.000256291316031,-0.000263191913137,-0.000269736712302,-0.000275889148769,-0.000281613302666,-0.000286874163825,-0.000291637898816,-0.000295872118051,-0.00029954614081,-0.000302631256104,-0.000305100977292,-0.000306931288469,-0.000308100880659,-0.000308591375937,-0.000308387537652,-0.000307477464981,-0.000305852770101,-0.000303508736296,-0.000300444455381,-0.000296662942825,-0.00029217122899,-0.000286980424929,-0.000281105761223,-0.000274566598342,-0.000267386407118,-0.000259592717945,-0.000251217037465,-0.00024229473163,-0.000232864874212,-0.000222970060107,-0.000212656183041,-0.000201972177677,-0.000190969726544,-0.000179702932677,-0.000168227959426,-0.000156602639471,-0.00014488605571,-0.000133138097351,-0.000121418995197,-0.000109788840733,-9.8307094271e-05,-8.70320878715e-05,-7.60205292711e-05,-6.53270132992e-05,-5.50035474715e-05,-4.50990984318e-05,-3.56591657285e-05,-2.6725389028e-05,-1.8335194266e-05,-1.05214834413e-05,-3.31237174936e-06,3.26902543178e-06,9.20475454952e-06,1.44821352054e-05,1.90938226706e-05,2.30378251279e-05,2.63174807582e-05,2.89414012955e-05,3.09233900037e-05,3.22823430854e-05,3.30421441874e-05,3.32315617788e-05,3.28841585902e-05,3.20382208351e-05,3.07367124149e-05,2.90272556196e-05,2.69621349545e-05,2.45983149596e-05,2.19974571054e-05,1.92259170676e-05,1.63547059725e-05,1.34594150062e-05,1.06201447463e-05,7.92156800704e-06,5.45341337524e-06,3.31191071687e-06,1.6030934562e-06,4.49244707163e-07,0
0,5.5536804807e-08,1.05289631347e-07,5.76142019475e-08,-1.58403793963e-07,-5.96969341063e-07,-1.29893109945e-06,-2.29443017507e-06,-3.60498551196e-06,-5.24517841835e-06,-7.22405669349e-06,-9.54633029602e-06,-1.22133954821e-05,-1.522420471e-05,-1.85759911674e-05,-2.22648548163e-05,-2.62862179e-05,-3.06351598485e-05,-3.53066433716e-05,-4.02956448283e-05,-4.55972025836e-05,-5.12063970856e-05,-5.7118275923e-05,-6.3327736294e-05,-6.98293762502e-05,-7.66173248779e-05,-8.36850603239e-05,-9.10252233341e-05,-9.86294327867e-05,-0.000106488108613,-0.000114590306511,-0.000122923568002,-0.000131473788623,-0.000140225106424,-0.00014915981242,-0.000158258284178,-0.00016749894339,-0.000176858237949,-0.000186310648795,-0.000195828721539,-0.000205383122699,-0.000214942720121,-0.000224474687002,-0.000233944628684,-0.00024331673123,-0.000252553930558,-0.000261618100715,-0.000270470259717,-0.00027907079117,-0.000287379679763,-0.000295356758592,-0.000302961966167,-0.000310155610896,-0.000316898640814,-0.000323152916301,-0.000328881483581,-0.000334048846844,-0.000338621236914,-0.000342566874476,-0.000345856225999,-0.000348462250598,-0.00035036063621,-0.000351530023552,-0.000351952216451,-0.000351612377226,-0.000350499205839,-0.000348605101643,-0.000345926306521,-0.000342463028271,-0.000338219543053,-0.000333204275681,-0.00032742985652,-0.000320913153688,-0.000313675279224,-0.000305741567837,-0.000297141526861,-0.000287908756015,-0.000278080835656,-0.00026769918229,-0.000256808870273,-0.000245458418854,-0.000233699544013,-0.00022158687492,-0.000209177635292,-0.000196531290442,-0.000183709161429,-0.000170774008356,-0.00015778958556,-0.000144820172174,-0.000131930082261,-0.000119183159399,-0.00010664226128,-9.43687404145e-05,-8.24219274854e-05,-7.08586242218e-05,-5.97326127598e-05,-4.90941884249e-05,-3.89897225871e-05,-2.94612617576e-05,-2.05461683845e-05,-1.22768078806e-05,-4.68028529222e-06,2.22176628469e-06,8.41334488166e-06,1.38841873227e-05,1.86298278165e-05,2.26516115567e-05,2.59566688916e-05,2.85578569254e-05,3.04736764565e-05,3.1728172816e-05,3.2350829323e-05,3.23764616144e-05,3.18451199212e-05,3.08020044195e-05,2.92973961316e-05,2.7386602787e-05,2.51299162433e-05,2.25925768722e-05,1.98447431855e-05,1.69614760277e-05,1.40227723306e-05,1.11137328041e-05,8.32503215224e-06,5.75398926392e-06,3.50670833732e-06,1.70195341152e-06,4.77548992991e-07,0
0,1.00796227818e-08,-6.22583130615e-08,-2.98439414477e-07,-7.61750752474e-07,-1.50038047125e-06,-2.55021588174e-06,-3.93723282299e-06,-5.67947357704e-06,-7.78867838936e-06,-1.02716418715e-05,-1.31313491374e-05,-1.63679277356e-05,-1.99794377292e-05,-2.3962514542e-05,-2.83128759528e-05,-3.30257040381e-05,-3.80959134833e-05,-4.35183186058e-05,-4.92877121455e-05,-5.53988691982e-05,-6.18464895448e-05,-6.86250911123e-05,-7.57288664903e-05,-8.31515133943e-05,-9.08860488193e-05,-9.89246154286e-05,-0.000107258287533,-0.00011587688289,-0.000124768785489,-0.00013392078358,-0.000143317926313,-0.000152943401698,-0.000162778437898,-0.000172802229409,-0.000182991889159,-0.000193322427203,-0.000203766756346,-0.000214295724678,-0.000224878174777,-0.000235481029006,-0.000246069400119,-0.000256606726104,-0.000267054927988,-0.000277374589046,-0.00028752515369,-0.000297465144096,-0.000307152392444,-0.00031654428653,-0.000325598026398,-0.000334270889565,-0.000342520502398,-0.00035030511523,-0.00035758387883,-0.00036431711997,-0.000370466613943,-0.000375995852028,-0.000380870302095,-0.000385057660698,-0.000388528095207,-0.00039125447471,-0.000393212588564,-0.000394381351655,-0.000394742995509,-0.000394283244538,-0.00039299147672,-0.000390860868052,-0.000387888520136,-0.000384075570162,-0.000379427282523,-0.000373953121162,-0.000367666801638,-0.000360586321763,-0.000352733969517,-0.000344136306818,-0.000334824127595,-0.000324832388543,-0.000314200110881,-0.000302970251438,-0.000291189541488,-0.000278908291872,-0.000266180163216,-0.000253061900362,-0.000239613030549,-0.000225895525416,-0.000211973427493,-0.000197912442548,-0.000183779499892,-0.000169642283568,-0.000155568738165,-0.000141626553801,-0.000127882635615,-0.000114402563793,-0.000101250050749,-8.84864025395e-05,-7.61699918477e-05,-6.43557499688e-05,-5.30946850586e-05,-4.24334335448e-05,-3.24138509769e-05,-2.30726477406e-05,-1.44410740025e-05,-6.54465699413e-06,5.97007665092e-07,6.97041042437e-06,1.25682294464e-05,1.7389382365e-05,2.14390326092e-05,2.4728556087e-05,2.72754750687e-05,2.91033668479e-05,3.02417550681e-05,3.07259914263e-05,3.05971347755e-05,2.99018335192e-05,2.86922158175e-05,2.70257909909e-05,2.49653654663e-05,2.25789791356e-05,1.9939875387e-05,1.7126533716e-05,1.42228222033e-05,1.13183734243e-05,8.50935568099e-06,5.89990132861e-06,3.60455338794e-06,1.75216680656e-06,4.91685289251e-07,0
