0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.34409626116e-06,6.09932124028e-06,1.47213210293e-05,2.26100820294e-05,2.94970375396e-05,3.40377248166e-05,3.39318496782e-05,2.70392362821e-05,1.25249626202e-05,-8.42492604651e-06,-3.20431476648e-05,-5.12727527317e-05,-5.59296478415e-05,-3.78343695203e-05,-5.19333326624e-06,1.1575655614e-05,0
0,9.5048685879e-06,3.78905740345e-05,6.39306358486e-05,8.5590111436e-05,0.000100405987381,0.000104111741344,9.30742820654e-05,6.56773558933e-05,2.26513180273e-05,-3.2501858475e-05,-9.23520356683e-05,-0.000143426503826,-0.000164200886376,-0.000129369952571,-4.17953608645e-05,2.07991547193e-05,0
0,3.84041453506e-05,9.93974239822e-05,0.000145025528181,0.000177203600937,0.000192837766522,0.000187471022371,0.000158590418522,0.000106046461679,3.19615179903e-05,-5.87490412299e-05,-0.000156804878793,-0.000245480739217,-0.000296481123183,-0.000267773622757,-0.000128809991477,1.71466647976e-05,0
0,8.38791448495e-05,0.000185328883573,0.000247409512545,0.000283515991986,0.000293992727561,0.000275990053145,0.000228196437093,0.00015126750279,4.78545054934e-05,-7.67413652651e-05,-0.000212852881113,-0.000342849418154,-0.000435762685956,-0.000439332340749,-0.000280973240459,-8.94040935871e-06,0
0,0.000139010106615,0.000283972151633,0.000358603036364,0.000394306227384,0.000397514715879,0.000367141929236,0.000302349282185,0.000203782159543,7.39637277757e-05,-8.18963512186e-05,-0.000254403549084,-0.000426614538319,-0.000568036685208,-0.000622455474498,-0.000487398726945,-7.98566124806e-05,0
0,0.000194253215041,0.000382053578621,0.000467385139466,0.000501451167764,0.000497932278702,0.000457421382568,0.000378973751634,0.000262652481727,0.000110511805809,-7.23757073983e-05,-0.000277050422133,-0.000488717899826,-0.000680380934424,-0.000796412307404,-0.000715509077667,-0.000222206324432,0
0,0.000240602264007,0.000467926131831,0.000563977118287,0.000596933439563,0.00058824029372,0.000540553302429,0.000452708734299,0.000323894956528,0.000155444295201,-4.77361308474e-05,-0.000277106964749,-0.000521497744905,-0.000760940109987,-0.000944925046726,-0.000941157900087,-0.000436932111942,0
0,0.000271883633749,0.000533192413351,0.000640402733368,0.000672995497222,0.000660287837171,0.000607946838689,0.000515131937273,0.000380343087616,0.000204038787603,-9.39419459925e-06,-0.000252238451987,-0.000518524894807,-0.000799619029361,-0.00105574297052,-0.00115121170843,-0.000699503149524,0
0,0.000285864434747,0.000573545008525,0.000691364052289,0.000723549574471,0.000706830293024,0.000650934920403,0.000556345429483,0.000421833250024,0.000247785372642,3.7934530851e-05,-0.000202600530587,-0.000475432491297,-0.000787799384245,-0.00111686435586,-0.00133087701662,-0.000982419880839,0
0,0.000284479042999,0.00058899454443,0.000714669411102,0.000745070275057,0.000723401497498,0.000663991304537,0.000569338329733,0.000439316409722,0.000275814864011,8.40349598108e-05,-0.000134399770292,-0.000393110776244,-0.000720181837744,-0.00111658385664,-0.00146233359412,-0.00126250261957,0
0,0.000273878139439,0.000583628070138,0.000710637631149,0.000735852796561,0.000707843793143,0.000645227887285,0.000552656018821,0.000431253246626,0.000284274754489,0.000118588231886,-6.38683400041e-05,-0.000285651285394,-0.000601442455396,-0.00104759473197,-0.00152722834152,-0.00151805337067,0
0,0.000265569734253,0.000564975892999,0.000680383214467,0.000694072144445,0.000658207957927,0.000593975074478,0.000507473252538,0.000400757251802,0.000277418483023,0.000143008769288,-2.54735420777e-06,-0.000181143915074,-0.000457213614843,-0.000914483431566,-0.0015070588614,-0.00172339059605,0
0,0.000281126369538,0.000541799399558,0.000622438340855,0.000615332277134,0.000570876485942,0.000508690601348,0.000434239304151,0.000349238899189,0.000256022249158,0.00015677253337,4.7277926939e-05,-9.49404607953e-05,-0.00032713881821,-0.000742390360271,-0.00138151820374,-0.00183782260582,0
0,0.000362530983296,0.000515586552149,0.000526068217822,0.000488749623288,0.000437748765128,0.000383730451771,0.000327891662218,0.00026960630986,0.000208613448425,0.00014356102978,6.72877535044e-05,-4.14478774512e-05,-0.00022708421563,-0.000557955209705,-0.00112531893839,-0.00177956667142,0
0,0.000548694238059,0.000435849490771,0.0003399991891,0.000276573221291,0.00023238417932,0.000197700625115,0.000167103068817,0.000137703634275,0.000107638589159,7.43594717191e-05,3.21364631205e-05,-3.1382297402e-05,-0.000139174536485,-0.000331474046144,-0.000690202856293,-0.00135790843442,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
