0,0,0,0,0,0,0,0,0
0,-2.57987102793e-05,-9.92755851485e-05,-0.000203324587973,-0.000296074726981,-0.0003402587741,-0.000303328087117,-0.000165140030912,0
0,-0.000107326508272,-0.000259346530493,-0.000390563664341,-0.000482756171332,-0.000512324231275,-0.000451020729062,-0.000276125566031,0
0,-0.000112937366977,-0.000256902387787,-0.000376824556434,-0.000458303619402,-0.000482817001653,-0.000427855090346,-0.000269837814718,0
0,-7.24461431943e-05,-0.000171644898906,-0.000260258335592,-0.000330117554692,-0.000367657213582,-0.000348542509719,-0.000239072258137,0
0,-2.72791177235e-05,-6.52222770808e-05,-9.50716956782e-05,-0.000125028910845,-0.000170502431281,-0.000207235150356,-0.00017430081561,0
0,-1.02903711186e-05,1.43311887733e-05,5.66138166037e-05,9.2551481437e-05,9.10864369842e-05,2.30480759872e-05,-4.63089800838e-05,0
0,-5.79083877688e-05,5.49132485384e-05,0.00019164618933,0.000308295963602,0.000384894006674,0.000390177931791,0.000226339169124,0
0,0.000413985513028,0.000783145561944,0.00107778146175,0.001291433259,0.00139758005528,0.00132475656633,0.000944446690079,0
0.00401482520284,0.00401482520284,0.00401482520284,0.00401482520284,0.00401482520284,0.00401482520284,0.00401482520284,0.00401482520284,0.00401482520284
