26.6420361248,28.4737225852,30.2123511254,31.5043247837,32.6035121238,33.6216064252,34.60455181,35.5718545488,36.5320242819,37.4888257289,38.4439105597,39.3989953904
25,26.8316864604,28.5703150006,29.8622886589,30.961475999,31.9795703004,32.9625156852,33.929818424,34.8899881572,35.8467896041,36.8018744349,37.7569592656
25,25.8019046185,26.6403968905,27.5666410986,28.5179644266,29.474064254,30.4301713036,31.3855954931,32.3404700004,33.294975476,34.2492059491,35.2034364221
25,25.5021048663,26.0799576411,26.8262904557,27.6747025869,28.5770437701,29.5063400538,30.4487381419,31.3973927702,32.3489814411,33.3018949064,34.2548083718
25,25.8019046185,26.6403968905,27.5666410988,28.5179644268,29.4740642543,30.4301713039,31.3855954934,32.3404700007,33.2949754762,34.2492059493,35.2034364223
25,26.8316864604,28.5703150007,29.8622886591,30.9614759994,31.9795703008,32.9625156857,33.9298184245,34.8899881576,35.8467896044,36.8018744352,37.7569592659
26.6420361248,28.4737225852,30.2123511255,31.5043247839,32.6035121242,33.6216064256,34.6045518105,35.5718545493,36.5320242823,37.4888257292,38.44391056,39.3989953907
