25.1520403819,25.808641462,26.6436165103,27.1201115972,27.4523163221,27.713691334,27.9323693059,28.1222912055,28.2914670848,28.4449346984,28.5860642233,28.7172173967,28.840112373,28.956039107,29.0659927315,29.1707593337,29.2709728836,29.367154062,29.4597373939,29.5490906293,29.6355288611,29.7193249975,29.800717655,29.8799171993,29.9571104295,30.0324642599,30.1061286459,30.178238938,30.2489177956,30.3182767595,30.386417558,30.4534332018,30.519408911,30.5844229084,30.6485471015,30.7118476776,30.774385623,30.8362171827,30.8973942675,30.9579648179,31.017973131,31.0774601547,31.1364637549,31.195018957,31.2531581675,31.3109113751,31.3683063356,31.4253687414,31.4821223769,31.5385892621,31.5947897842,31.6507428194,31.7064658451,31.7619750436,31.8172853978,31.87241078,31.9273640331,31.9821570473,32.0368008291,32.0913055673,32.1456806921,32.199934931,32.2540763607,32.3081124542,32.3620501251,32.4158957689,32.4696553005,32.5233341892,32.5769374918,32.6304698821,32.6839356794,32.737338874,32.7906831512,32.8439719136,32.8972083019,32.9503952137,33.0035353212,33.0566310878,33.109684783,33.162698497,33.2156741529,33.2686135197,33.321518223,33.3743897555,33.4272294866,33.4800386715,33.5328184591,33.5855699002,33.6382939543,33.690991496,33.7436633216,33.7963101546,33.8489326505,33.9015314024,33.9541069449,34.006659759,34.0591902749,34.1116988769,34.1641859056,34.2166516617,34.2690964087,34.3215203753,34.3739237583,34.4263067247,34.4786694137,34.5310119388,34.5833343895,34.6356368335,34.6879193173,34.7401818688,34.7924244977,34.8446471973,34.8968499455,34.949032706,35.0011954291,35.0533380527,35.1054605033,35.1575626965,35.2096445383,35.2617059251,35.3137467449,35.3657668775,35.4177661954,35.4697445641,35.5217018425,35.5736378836,35.6255525348,35.6774456381,35.7293170307,35.7811665453,35.8329940104,35.8847992503,35.9365820858,35.9883423343,36.0400798098,36.0917943234,36.1434856834,36.1951536954,36.2467981627,36.2984188862,36.3500156646,36.4015882948,36.4531365717,36.5046602885,36.5561592366,36.6076332062,36.6590819857,36.7105053624,36.7619031224,36.8132750505,36.8646209303,36.9159405446,36.9672336751,37.0185001028,37.0697396075,37.1209519685,37.1721369644,37.2232943729,37.2744239712,37.3255255359,37.376598843,37.4276436681,37.4786597862,37.5296469718,37.5806049991,37.631533642,37.6824326739,37.7333018678,37.7841409966,37.8349498328,37.8857281488,37.9364757165,37.9871923078,38.0378776944,38.0885316479,38.1391539395,38.1897443404,38.2403026219,38.290828555,38.3413219115,38.3917924498,38.4422629882
25,25.6566010801,26.4915761283,26.9680712153,27.3002759402,27.561650952,27.780328924,27.9702508236,28.1394267029,28.2928943165,28.4340238414,28.5651770148,28.6880719911,28.8039987251,28.9139523496,29.0187189518,29.1189325017,29.2151136801,29.307697012,29.3970502473,29.4834884792,29.5672846156,29.6486772731,29.7278768173,29.8050700476,29.880423878,29.954088264,30.0261985561,30.0968774137,30.1662363776,30.2343771761,30.3013928198,30.3673685291,30.4323825264,30.4965067196,30.5598072957,30.6223452411,30.6841768008,30.7453538856,30.805924436,30.865932749,30.9254197728,30.984423373,31.0429785751,31.1011177856,31.1588709932,31.2162659537,31.2733283595,31.330081995,31.3865488802,31.4427494023,31.4987024375,31.5544254632,31.6099346617,31.6652450159,31.720370398,31.7753236512,31.8301166653,31.8847604472,31.9392651854,31.9936403101,32.0478945491,32.1020359788,32.1560720722,32.2100097432,32.263855387,32.3176149185,32.3712938073,32.4248971098,32.4784295002,32.5318952975,32.5852984921,32.6386427692,32.6919315317,32.74516792,32.7983548318,32.8514949393,32.9045907059,32.9576444011,33.010658115,33.063633771,33.1165731378,33.1694778411,33.2223493736,33.2751891047,33.3279982896,33.3807780772,33.4335295183,33.4862535723,33.5389511141,33.5916229397,33.6442697726,33.6968922685,33.7494910204,33.802066563,33.854619377,33.907149893,33.959658495,34.0121455237,34.0646112798,34.1170560267,34.1694799934,34.2218833764,34.2742663428,34.3266290318,34.3789715568,34.4312940076,34.4835964515,34.5358789354,34.5881414868,34.6403841157,34.6926068153,34.7448095636,34.7969923241,34.8491550472,34.9012976708,34.9534201213,35.0055223146,35.0576041564,35.1096655432,35.161706363,35.2137264956,35.2657258135,35.3177041822,35.3696614606,35.4215975017,35.4735121528,35.5254052561,35.5772766488,35.6291261634,35.6809536284,35.7327588683,35.7845417039,35.8363019524,35.8880394278,35.9397539414,35.9914453014,36.0431133135,36.0947577808,36.1463785042,36.1979752827,36.2495479129,36.3010961898,36.3526199065,36.4041188547,36.4555928242,36.5070416038,36.5584649805,36.6098627405,36.6612346686,36.7125805484,36.7639001627,36.8151932932,36.8664597208,36.9176992255,36.9689115866,37.0200965824,37.0712539909,37.1223835893,37.173485154,37.2245584611,37.2756032862,37.3266194043,37.3776065899,37.4285646172,37.4794932601,37.5303922919,37.5812614859,37.6321006147,37.6829094509,37.7336877668,37.7844353345,37.8351519259,37.8858373125,37.9364912659,37.9871135575,38.0377039585,38.08826224,38.1387881731,38.1892815296,38.2397520679,38.2902226062
25,25.4752406608,26.2035501054,26.6702694624,27.0003046384,27.260725208,27.4788573764,27.6684231579,27.8373470919,27.9906262138,28.1316087626,28.2626436174,28.385440919,28.501285383,28.6111685822,28.7158741042,28.8160341144,28.9121679579,29.0047091506,29.0940246644,29.1804289832,29.2641945301,29.3455595309,29.4247340319,29.5019045688,29.5772378356,29.6508836022,29.7229770615,29.7936407373,29.8629860536,29.9311146369,29.9981194088,30.064085511,30.1290910966,30.1932080116,30.2565023879,30.3190351624,30.3808625358,30.4420363787,30.5026045957,30.5626114511,30.6220978634,30.6811016714,30.7396578765,30.7977988629,30.8555545994,30.9129528237,30.9700192117,31.0267775329,31.0832497938,31.1394563694,31.195416125,31.2511465282,31.3066637524,31.3619827727,31.4171174543,31.4720806341,31.5268841967,31.5815391441,31.636055661,31.6904431742,31.7447104085,31.7988654382,31.8529157344,31.9068682098,31.9607292587,32.0145047956,32.0682002899,32.1218207987,32.1753709965,32.2288552036,32.2822774115,32.3356413072,32.3889502953,32.4422075185,32.4954158768,32.548578045,32.6016964894,32.6547734824,32.7078111174,32.760811321,32.8137758657,32.8667063807,32.9196043627,32.972471185,33.0253081068,33.0781162815,33.130896764,33.1836505183,33.2363784237,33.2890812809,33.3417598181,33.3944146958,33.4470465118,33.4996558057,33.5522430632,33.6048087199,33.6573531649,33.709876744,33.7623797631,33.8148624908,33.8673251611,33.9197679761,33.9721911079,34.024594701,34.0769788742,34.1293437225,34.1816893187,34.2340157148,34.2863229439,34.3386110211,34.390879945,34.443129699,34.4953602519,34.5475715594,34.5997635647,34.6519361996,34.704089385,34.7562230322,34.8083370429,34.8604313102,34.9125057192,34.9645601476,35.016594466,35.0686085386,35.1206022235,35.172575373,35.2245278344,35.27645945,35.3283700574,35.38025949,35.4321275773,35.4839741449,35.5357990151,35.5876020069,35.6393829361,35.6911416158,35.7428778565,35.7945914662,35.8462822504,35.8979500127,35.9495945544,36.0012156752,36.0528131726,36.1043868428,36.1559364803,36.2074618781,36.258962828,36.3104391201,36.3618905438,36.413316887,36.4647179368,36.516093479,36.5674432987,36.6187671801,36.6700649065,36.7213362604,36.7725810237,36.8237989775,36.8749899023,36.9261535782,36.9772897843,37.0283982997,37.0794789026,37.1305313709,37.1815554821,37.2325510133,37.2835177411,37.3344554421,37.3853638921,37.436242867,37.4870921422,37.537911493,37.5887006944,37.6394595211,37.6901877478,37.740885149,37.7915514988,37.8421865715,37.8927901421,37.9433697947,37.9939494473
25,25.3576091114,25.951839545,26.3901548085,26.7121589992,26.9689388924,27.1849710819,27.3731595676,27.5411053786,27.6936506073,27.8340596533,27.9646320664,28.0870471257,28.202569298,28.3121763463,28.4166421289,28.5165917607,28.6125393518,28.7049144447,28.7940809375,28.8803508938,28.963994801,29.0452493144,29.1243231888,29.2014018852,29.2766511929,29.3502201125,29.422243176,29.4928423348,29.5621285131,29.6302028975,29.69715802,29.7630786755,29.8280427065,29.8921216794,29.9553814738,30.0178827982,30.0796816451,30.1408296959,30.2013746821,30.2613607098,30.3208285525,30.3798159159,30.4383576792,30.4964861144,30.5542310866,30.6116202386,30.6686791586,30.7254315355,30.7818993014,30.838102763,30.8940607225,30.9497905892,31.0053084833,31.0606293305,31.1157669508,31.1707341395,31.225542743,31.280203728,31.334727247,31.3891226973,31.4433987767,31.4975635346,31.5516244198,31.6055883242,31.6594616234,31.713250215,31.7669595531,31.8205946806,31.8741602598,31.9276605996,31.9810996816,32.0344811838,32.0878085029,32.1410847749,32.1943128935,32.2474955286,32.300635142,32.3537340025,32.4067942004,32.4598176601,32.5128061522,32.5657613048,32.6186846137,32.6715774519,32.724441079,32.7772766488,32.8300852173,32.8828677496,32.9356251266,32.9883581512,33.0410675535,33.0937539965,33.1464180808,33.1990603489,33.2516812895,33.3042813416,33.3568608977,33.4094203073,33.4619598799,33.5144798882,33.5669805701,33.6194621319,33.6719247498,33.7243685729,33.7767937242,33.8292003032,33.8815883873,33.9339580332,33.9863092785,34.0386421432,34.0909566306,34.1432527288,34.1955304116,34.2477896394,34.3000303604,34.3522525112,34.4044560178,34.4566407962,34.5088067531,34.5609537867,34.6130817869,34.6651906364,34.7172802107,34.7693503788,34.821401004,34.8734319433,34.925443049,34.9774341683,35.0294051435,35.0813558131,35.1332860112,35.1851955684,35.2370843117,35.2889520647,35.3407986482,35.39262388,35.4444275752,35.4962095463,35.5479696037,35.5997075555,35.6514232075,35.7031163639,35.7547868269,35.806434397,35.8580588733,35.909660053,35.9612377323,36.0127917058,36.0643217671,36.1158277083,36.1673093208,36.2187663945,36.2701987188,36.3216060818,36.3729882711,36.424345073,36.4756762736,36.5269816579,36.5782610102,36.6295141145,36.680740754,36.7319407111,36.7831137681,36.8342597066,36.8853783077,36.9364693521,36.9875326201,37.0385678916,37.0895749461,37.1405535629,37.1915035208,37.2424245986,37.2933165744,37.3441792264,37.3950123324,37.4458156701,37.4965890168,37.54733215,37.5980448476,37.6487327894,37.6994207313
25,25.2764218173,25.7431822659,26.1365411279,26.4426186362,26.691752765,26.9032914526,27.0885044019,27.25432373,27.4052662392,27.5444186817,27.6739753578,27.7955493176,27.9103613534,28.0193593099,28.1232958842,28.2227808065,28.3183167289,28.4103244768,28.4991611882,28.5851335937,28.668507907,28.7495173093,28.8283676935,28.9052421342,28.9803044083,29.0537018013,29.1255673692,29.1960217826,29.2651748441,29.333126752,29.3999691613,29.4657860839,29.53065466,29.5946458229,29.6578248796,29.7202520184,29.7819827582,29.8430683483,29.9035561246,29.9634898306,30.0229099069,30.0818537536,30.1403559681,30.1984485632,30.2561611653,30.3135211966,30.3705540419,30.4272832026,30.4837304374,30.5399158929,30.5958582235,30.6515747021,30.7070813226,30.7623928944,30.8175231296,30.8724847244,30.9272894332,30.9819481384,31.0364709141,31.0908670856,31.1451452841,31.199313498,31.2533791195,31.3073489885,31.361229433,31.4150263066,31.4687450228,31.5223905878,31.5759676297,31.6294804263,31.6829329307,31.7363287951,31.7896713924,31.8429638368,31.8962090027,31.9494095419,32.0025679002,32.0556863321,32.1087669145,32.1618115603,32.2148220296,32.2677999412,32.3207467827,32.3736639201,32.4265526066,32.4794139906,32.5322491236,32.5850589668,32.6378443982,32.6906062179,32.7433451544,32.7960618691,32.8487569619,32.901430975,32.9540843971,33.0067176676,33.0593311799,33.1119252848,33.1645002933,33.2170564798,33.2695940844,33.3221133156,33.3746143523,33.4270973463,33.4795624237,33.532009687,33.584439217,33.6368510737,33.6892452985,33.741621915,33.7939809304,33.8463223367,33.8986461117,33.95095222,34.003240614,34.0555112344,34.1077640117,34.1599988661,34.2122157088,34.2644144424,34.3165949614,34.3687571529,34.420900897,34.4730260674,34.5251325316,34.5772201516,34.6292887841,34.6813382809,34.733368489,34.7853792515,34.837370407,34.8893417908,34.9412932343,34.9932245661,35.0451356111,35.0970261919,35.148896128,35.2007452367,35.2525733326,35.3043802282,35.3561657341,35.4079296587,35.4596718086,35.5113919888,35.5630900026,35.6147656517,35.6664187363,35.7180490556,35.7696564071,35.8212405874,35.8728013917,35.9243386144,35.9758520488,36.0273414871,36.0788067208,36.1302475404,36.1816637358,36.233055096,36.2844214091,36.335762463,36.3870780445,36.4383679402,36.4896319357,36.5408698164,36.5920813671,36.643266372,36.6944246151,36.7455558797,36.7966599489,36.8477366054,36.8987856313,36.9498068088,37.0007999193,37.0517647444,37.102701065,37.1536086619,37.2044873159,37.2553368071,37.3061569169,37.3569517535,37.4077465901
25,25.2177155851,25.5759986314,25.9147515504,26.1970436841,26.4338565251,26.6379352314,26.8181333711,26.9803352046,27.1285335972,27.2655244837,27.3933279221,27.5134463649,27.6270271522,27.7349675104,27.8379841537,27.9366605408,28.0314796881,28.122847437,28.2111092767,28.2965627277,28.3794666095,28.4600480814,28.538508069,28.6150254983,28.6897606431,28.7628577994,28.8344474479,28.9046480204,28.9735673586,29.0413039296,29.107947851,29.1735817609,29.2382815659,29.3021170866,29.365152622,29.4274474447,29.4890562394,29.5500294925,29.6104138421,29.6702523915,29.7295849931,29.7884485059,29.8468770293,29.9049021169,29.9625529718,30.0198566252,30.0768381013,30.133520568,30.1899254761,30.2460726876,30.3019805934,30.3576662233,30.4131453462,30.4684325633,30.5235413944,30.5784843577,30.6332730432,30.687918181,30.7424297047,30.7968168096,30.8510880069,30.9052511738,30.9593136002,31.0132820313,31.0671627077,31.1209614023,31.1746834544,31.2283338015,31.2819170086,31.3354372952,31.388898561,31.4423044087,31.495658166,31.5489629056,31.6022214636,31.6554364569,31.7086102991,31.7617452155,31.8148432564,31.86790631,31.9209361143,31.9739342678,32.02690224,32.0798413801,32.1327529264,32.1856380139,32.2384976819,32.291332881,32.3441444794,32.3969332689,32.4496999703,32.5024452389,32.5551696686,32.6078737969,32.6605581085,32.7132230396,32.7658689806,32.8184962804,32.8711052484,32.923696158,32.9762692487,33.0288247289,33.0813627779,33.1338835479,33.1863871662,33.2388737366,33.2913433415,33.3437960428,33.396231884,33.448650891,33.5010530737,33.5534384267,33.6058069309,33.6581585539,33.7104932513,33.7628109673,33.8151116357,33.8673951806,33.9196615166,33.9719105502,34.0241421799,34.0763562965,34.1285527843,34.1807315209,34.2328923781,34.285035222,34.3371599134,34.3892663083,34.4413542581,34.4934236101,34.5454742073,34.5975058891,34.6495184914,34.701511847,34.7534857852,34.805440133,34.8573747141,34.90928935,34.9611838599,35.0130580606,35.0649117667,35.1167447911,35.1685569446,35.2203480364,35.2721178741,35.3238662635,35.3755930091,35.4272979141,35.4789807803,35.5306414082,35.5822795973,35.633895146,35.6854878514,35.7370575099,35.7886039168,35.8401268667,35.8916261533,35.9431015693,35.9945529069,36.0459799576,36.0973825121,36.1487603604,36.2001132922,36.2514410962,36.302743561,36.3540204743,36.4052716235,36.4564967957,36.5076957771,36.558868354,36.6100143119,36.6611334361,36.7122255116,36.763290323,36.8143276546,36.8653372903,36.9163190138,36.9672726087,37.0181978591,37.0690976372,37.1199974153
25,25.1737378599,25.4448758347,25.7265868839,25.9789771875,26.1988972133,26.3923331327,26.5652247937,26.7220873858,26.866199868,26.9999519239,27.1251161014,27.2430357937,27.3547516652,27.4610868414,27.5627050116,27.6601507064,27.7538777126,27.8442694806,27.9316540354,28.0163150511,28.0985002034,28.1784275582,28.2562905244,28.3322617407,28.4064961628,28.4791335422,28.5503004391,28.6201118738,28.6886726951,28.7560787265,28.8224177346,28.8877702557,28.9522103066,29.0158060027,29.0786200973,29.1407104578,29.2021304873,29.262929501,29.323153064,29.3828432951,29.442039142,29.5007766311,29.5590890949,29.6170073799,29.6745600367,29.7317734944,29.7886722208,29.8452788697,29.9016144166,29.9576982839,30.0135484563,30.0691815876,30.1246130988,30.1798572693,30.2349273213,30.2898354974,30.3445931326,30.3992107213,30.4536979788,30.5080638985,30.5623168049,30.6164644026,30.6705138216,30.7244716595,30.7783440203,30.8321365509,30.8858544737,30.9395026188,30.9930854515,31.0466070996,31.1000713779,31.1534818111,31.2068416548,31.2601539151,31.313421367,31.3666465711,31.4198318891,31.4729794986,31.5260914061,31.5791694597,31.6322153604,31.6852306731,31.7382168362,31.7911751707,31.8441068891,31.8970131029,31.9498948301,32.0027530017,32.0555884683,32.1084020059,32.161194321,32.2139660557,32.2667177926,32.3194500588,32.3721633298,32.4248580336,32.4775345538,32.5301932327,32.5828343747,32.6354582484,32.6880650897,32.7406551036,32.7932284669,32.84578533,32.8983258186,32.9508500357,33.0033580629,33.0558499624,33.1083257777,33.1607855356,33.2132292468,33.2656569074,33.3180684997,33.3704639931,33.4228433453,33.4752065029,33.5275534021,33.5798839695,33.6321981227,33.6844957711,33.7367768162,33.7890411522,33.8412886666,33.8935192405,33.9457327492,33.9979290624,34.0501080446,34.1022695556,34.1544134507,34.2065395807,34.2586477928,34.3107379302,34.362809833,34.4148633378,34.466898278,34.5189144846,34.5709117854,34.622890006,34.6748489696,34.7267884972,34.7787084074,34.8306085171,34.8824886414,34.9343485935,34.9861881848,35.0380072255,35.089805524,35.1415828875,35.1933391218,35.2450740314,35.2967874197,35.3484790891,35.4001488406,35.4517964745,35.5034217901,35.5550245855,35.6066046584,35.6581618054,35.7096958223,35.7612065042,35.8126936457,35.8641570404,35.9155964815,35.9670117614,36.0184026722,36.0697690052,36.1211105512,36.1724271007,36.2237184434,36.2749843689,36.3262246661,36.3774391235,36.4286275295,36.4797896717,36.5309253377,36.5820343146,36.6331163891,36.6841713479,36.7351989781,36.7862012172,36.8372034564
25,25.1398892841,25.3433343518,25.5709903529,25.7900024941,25.9892700138,26.1690595621,26.3323278112,26.4820390153,26.6206160571,26.7499442394,26.8714815733,26.9863658673,27.0954980961,27.1996033306,27.2992744922,27.3950037871,27.4872054799,27.5762325943,27.6623893221,27.7459403733,27.8271181117,27.906128074,27.9831532863,28.0583576834,28.1318888437,28.2038802027,28.2744528629,28.3437170874,28.4117735466,28.4787143678,28.5446240272,28.6095801159,28.6736540012,28.7369114046,28.7994129086,28.8612144053,28.922367496,28.9829198478,29.0429155156,29.1023952316,29.161396669,29.2199546809,29.2781015188,29.3358670323,29.3932788517,29.4503625566,29.5071418295,29.5636385985,29.6198731684,29.6758643408,29.7316295265,29.7871848479,29.8425452345,29.8977245109,29.9527354781,30.007589989,30.0622990179,30.1168727254,30.1713205175,30.2256511017,30.2798725377,30.333992285,30.3880172471,30.4419538115,30.4958078885,30.5495849451,30.6032900381,30.6569278435,30.7105026851,30.7640185593,30.8174791598,30.8708878991,30.9242479293,30.9775621612,31.0308332815,31.0840637694,31.1372559117,31.1904118167,31.2435334273,31.2966225328,31.3496807803,31.4027096849,31.4557106394,31.508684923,31.5616337095,31.6145580753,31.6674590059,31.720337403,31.7731940901,31.8260298184,31.8788452721,31.9316410729,31.9844177848,32.0371759181,32.0899159333,32.1426382446,32.1953432233,32.2480312008,32.3007024716,32.3533572956,32.405995901,32.4586184863,32.5112252222,32.5638162541,32.6163917034,32.6689516695,32.7214962311,32.7740254478,32.8265393616,32.8790379978,32.9315213662,32.9839894625,33.036442269,33.0888797554,33.1413018801,33.1937085907,33.2460998246,33.2984755099,33.3508355662,33.4031799045,33.4555084288,33.5078210356,33.5601176149,33.6123980505,33.6646622206,33.7169099978,33.7691412498,33.8213558394,33.8735536252,33.9257344616,33.977898199,34.0300446844,34.0821737611,34.1342852695,34.1863790468,34.2384549274,34.2905127432,34.3425523234,34.3945734951,34.4465760829,34.4985599094,34.5505247955,34.6024705599,34.6543970197,34.7063039903,34.7581912857,34.8100587182,34.8619060988,34.9137332371,34.9655399416,35.0173260195,35.0690912767,35.1208355184,35.1725585484,35.2242601698,35.2759401846,35.327598394,35.3792345983,35.4308485971,35.482440189,35.5340091723,35.5855553441,35.6370785011,35.6885784394,35.7400549543,35.7915078408,35.842936893,35.8943419048,35.9457226693,35.9970789793,36.048410627,36.0997174043,36.1509991026,36.2022555129,36.2534864258,36.3046916314,36.3558709196,36.4070240801,36.458150903,36.5092526428,36.5603543827
25,25.1132881641,25.2652252277,25.4450044085,25.6298913984,25.8060363814,25.9697150856,26.1212532982,26.2620664135,26.3936578875,26.5173460011,26.634224086,26.7451862201,26.8509649331,26.9521654564,27.0492932708,27.1427753449,27.2329762957,27.3202106793,27.4047523927,27.4868419247,27.5666920036,27.6444920382,27.7204116476,27.7946034924,27.8672055704,27.9383430949,28.0081300471,28.0766704708,28.1440595636,28.2103846039,28.2757257452,28.3401567039,28.403745358,28.466554273,28.5286411672,28.5900593244,28.6508579648,28.7110825766,28.7707752167,28.8299747827,28.8887172602,28.9470359485,29.0049616669,29.0625229437,29.1197461898,29.176655858,29.23327459,29.2896233514,29.3457215567,29.4015871844,29.4572368831,29.5126860705,29.5679490234,29.6230389622,29.6779681289,29.7327478587,29.7873886465,29.841900209,29.8962915417,29.9505709714,30.0047462059,30.0588243786,30.112812091,30.1667154515,30.2205401117,30.2742912994,30.3279738499,30.3815922343,30.4351505869,30.4886527287,30.5421021913,30.5955022373,30.6488558801,30.7021659023,30.7554348724,30.8086651602,30.8618589515,30.9150182613,30.9681449463,31.0212407167,31.0743071462,31.1273456825,31.1803576562,31.2333442892,31.2863067027,31.3392459244,31.3921628956,31.4450584769,31.4979334543,31.5507885446,31.6036244006,31.656441615,31.7092407256,31.7620222186,31.8147865327,31.867534062,31.9202651599,31.9729801414,32.0256792862,32.0783628408,32.1310310215,32.1836840159,32.2363219853,32.2889450665,32.3415533735,32.3941469989,32.4467260158,32.4992904788,32.5518404257,32.6043758782,32.6568968432,32.7094033141,32.7618952711,32.8143726829,32.8668355069,32.9192836901,32.9717171699,33.0241358747,33.0765397246,33.1289286316,33.1813025008,33.23366123,33.2860047111,33.3383328297,33.3906454659,33.4429424947,33.4952237861,33.5474892055,33.5997386143,33.6519718695,33.7041888245,33.7563893294,33.8085732305,33.8607403715,33.9128905928,33.9650237322,34.0171396249,34.0692381036,34.1213189988,34.1733821387,34.2254273496,34.2774544557,34.3294632795,34.3814536417,34.4334253613,34.485378256,34.5373121417,34.5892268332,34.6411221436,34.6929978852,34.7448538687,34.7966899039,34.8485057994,34.9003013628,34.9520764007,35.0038307188,35.0555641218,35.1072764136,35.1589673974,35.2106368753,35.262284649,35.3139105192,35.3655142861,35.417095749,35.4686547069,35.5201909579,35.5717042996,35.6231945292,35.674661443,35.7261048371,35.7775245069,35.8289202476,35.8802918536,35.931639119,35.9829618375,36.0342598024,36.0855328065,36.1367806424,36.1880031033,36.2392009592,36.2903988151
25,25.0920449943,25.2052887138,25.3446904887,25.496970368,25.6489918739,25.7948912588,25.9330101419,26.0633960023,26.1866623692,26.3035457921,26.4147503528,26.5209024413,26.6225455401,26.7201480785,26.8141143412,26.904794939,26.9924958258,27.07748574,27.160002245,27.240256607,27.3184377374,27.3947153918,27.469242781,27.5421587158,27.6135893834,27.6836498286,27.7524452005,27.8200718102,27.8866180343,27.9521650952,28.0167877379,28.080554823,28.1435298491,28.2057714163,28.2673336393,28.3282665182,28.3886162722,28.4484256419,28.5077341632,28.5665784174,28.6249922586,28.6830070229,28.7406517193,28.7979532057,28.8549363507,28.9116241821,28.9680380243,29.024197625,29.0801212721,29.135825902,29.1913271987,29.246639687,29.3017768173,29.3567510452,29.4115739041,29.4662560732,29.5208074402,29.5752371593,29.6295537052,29.6837649226,29.7378780724,29.7918998748,29.8458365482,29.8996938466,29.9534770933,30.0071912122,30.0608407574,30.1144299397,30.1679626522,30.2214424932,30.2748727876,30.3282566073,30.3815967892,30.4348959526,30.4881565146,30.5413807057,30.5945705825,30.6477280408,30.7008548272,30.75395255,30.8070226889,30.860066605,30.9130855487,30.9660806682,31.0190530167,31.0720035592,31.1249331792,31.177842684,31.2307328109,31.2836042318,31.336457558,31.3892933444,31.442112094,31.4949142612,31.5477002554,31.6004704442,31.6532251566,31.7059646854,31.75868929,31.8113991988,31.8640946112,31.9167756998,31.9694426124,32.0220954734,32.0747343858,32.1273594326,32.1799706779,32.2325681688,32.285151936,32.3377219953,32.3902783486,32.4428209845,32.4953498798,32.5478649998,32.6003662993,32.6528537233,32.7053272078,32.7577866798,32.8102320589,32.8626632568,32.9150801786,32.9674827225,33.019870781,33.0722442408,33.1246029831,33.1769468844,33.2292758163,33.2815896462,33.3338882372,33.3861714489,33.4384391369,33.4906911537,33.5429273483,33.5951475671,33.6473516532,33.6995394475,33.7517107881,33.8038655109,33.8560034493,33.9081244349,33.9602282971,34.0123148635,34.0643839599,34.1164354103,34.1684690373,34.2204846618,34.2724821031,34.3244611796,34.3764217079,34.4283635036,34.480286381,34.5321901534,34.5840746327,34.6359396302,34.6877849559,34.7396104189,34.7914158274,34.8432009887,34.8949657094,34.9467097952,34.9984330509,35.0501352807,35.1018162881,35.1534758759,35.2051138463,35.2567300005,35.3083241397,35.3598960639,35.411445573,35.462972466,35.5144765417,35.5659575981,35.6174154328,35.6688498431,35.7202606255,35.7716475764,35.8230104916,35.8743491666,35.9256633973,35.9769536193,36.0282438412
